,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,depart_bucket,depart_dummy,dow_dummy,mon_dummy,features
794,11,25,4,OO,6063,ORD,13.23,55,27.0,288.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[4],[1.0])","(11,[],[])","(32,[0,1,12,19],[288.0,1.0,1.0,1.0])"
795,11,25,4,WN,3572,SJC,8.5,110,-6.0,916.0,5.0,"(7,[5],[1.0])",2.0,"(7,[2],[1.0])","(6,[4],[1.0])","(11,[],[])","(32,[0,6,10,19],[916.0,1.0,1.0,1.0])"
796,11,27,6,AA,2331,ORD,14.42,160,53.0,1291.0,0.0,"(7,[0],[1.0])",4.0,"(7,[4],[1.0])","(6,[],[])","(11,[],[])","(32,[0,1,12],[1291.0,1.0,1.0])"
797,11,27,6,B6,1002,JFK,7.08,75,13.0,301.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[],[])","(11,[],[])","(32,[0,3,10],[301.0,1.0,1.0])"
798,11,27,6,UA,139,ORD,9.83,289,21.0,2971.0,0.0,"(7,[0],[1.0])",3.0,"(7,[3],[1.0])","(6,[],[])","(11,[],[])","(32,[0,1,11],[2971.0,1.0,1.0])"
799,11,28,0,OH,6629,JFK,8.48,127,29.0,686.0,2.0,"(7,[2],[1.0])",2.0,"(7,[2],[1.0])","(6,[0],[1.0])","(11,[],[])","(32,[0,3,10,15],[686.0,1.0,1.0,1.0])"
800,11,28,0,OO,6398,SFO,18.8,94,-12.0,840.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[0],[1.0])","(11,[],[])","(32,[0,2,14,15],[840.0,1.0,1.0,1.0])"
801,11,29,1,UA,1164,SFO,22.35,88,10.0,719.0,1.0,"(7,[1],[1.0])",7.0,"(7,[],[])","(6,[1],[1.0])","(11,[],[])","(32,[0,2,16],[719.0,1.0,1.0])"
802,11,30,2,OO,5796,SFO,19.05,62,-15.0,246.0,1.0,"(7,[1],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[],[])","(32,[0,2,14,17],[246.0,1.0,1.0,1.0])"
803,11,30,2,WN,2031,SMF,18.0,85,,772.0,4.0,"(7,[4],[1.0])",6.0,"(7,[6],[1.0])","(6,[2],[1.0])","(11,[],[])","(32,[0,5,14,17],[772.0,1.0,1.0,1.0])"
804,11,31,3,UA,117,ORD,20.28,275,19.0,2770.0,0.0,"(7,[0],[1.0])",6.0,"(7,[6],[1.0])","(6,[3],[1.0])","(11,[],[])","(32,[0,1,14,18],[2770.0,1.0,1.0,1.0])"
