,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,features
1147,1,22,5,OO,6509,TUS,8.0,96,3.0,726.0,7.0,"(7,[],[])",[726.0]
1148,4,19,1,AA,33,JFK,7.75,360,3.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
1149,4,6,2,OO,5554,SFO,15.52,81,,422.0,1.0,"(7,[1],[1.0])",[422.0]
1150,1,25,1,AA,1807,ORD,18.58,115,,975.0,0.0,"(7,[0],[1.0])",[975.0]
1151,4,24,6,US,660,ORD,14.08,225,3.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
1152,8,19,5,UA,1137,SFO,17.38,92,-19.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
1153,4,11,0,OO,5567,SFO,15.75,58,36.0,254.0,1.0,"(7,[1],[1.0])",[254.0]
1154,6,14,1,AA,337,LGA,14.98,160,52.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1155,8,9,2,US,1483,SFO,13.75,276,,3627.0,1.0,"(7,[1],[1.0])",[3627.0]
1156,8,25,4,UA,734,ORD,14.15,80,35.0,663.0,0.0,"(7,[0],[1.0])",[663.0]
1157,10,5,3,UA,674,ORD,9.07,131,-10.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1158,1,3,0,B6,112,JFK,22.92,83,-9.0,484.0,2.0,"(7,[2],[1.0])",[484.0]
1159,0,5,6,WN,3764,SMF,14.5,75,84.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
1160,5,11,3,UA,305,ORD,14.35,261,16.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
1161,1,2,6,UA,331,ORD,9.75,274,23.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
1162,6,2,3,AA,133,JFK,15.92,350,18.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
1163,3,21,1,WN,732,SMF,6.0,85,1.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
1164,0,11,5,UA,684,ORD,14.0,137,133.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1165,11,2,2,AA,1284,ORD,15.33,60,17.0,285.0,0.0,"(7,[0],[1.0])",[285.0]
1166,5,2,1,UA,654,ORD,15.75,157,7.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
1167,1,2,6,B6,72,JFK,16.25,70,76.0,336.0,2.0,"(7,[2],[1.0])",[336.0]
1168,2,12,3,B6,79,JFK,21.67,172,49.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
1169,10,3,1,OO,6623,SFO,14.95,72,178.0,525.0,1.0,"(7,[1],[1.0])",[525.0]
1170,2,16,0,OH,5545,JFK,13.42,139,86.0,948.0,2.0,"(7,[2],[1.0])",[948.0]
1171,11,15,1,WN,2795,SFO,14.83,80,,542.0,1.0,"(7,[1],[1.0])",[542.0]
1172,4,24,6,OO,5480,SFO,16.2,81,22.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
1173,5,27,5,B6,36,JFK,21.0,99,117.0,425.0,2.0,"(7,[2],[1.0])",[425.0]
1174,10,29,6,UA,1497,ORD,9.72,144,30.0,1347.0,0.0,"(7,[0],[1.0])",[1347.0]
1175,7,1,5,US,1627,LGA,17.08,126,25.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
1176,0,31,4,UA,770,SFO,13.42,145,64.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
1177,9,25,6,UA,139,ORD,9.92,279,-16.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1178,0,20,0,OO,6292,SFO,18.53,58,14.0,309.0,1.0,"(7,[1],[1.0])",[309.0]
1179,7,24,0,OH,5307,JFK,12.92,101,24.0,547.0,2.0,"(7,[2],[1.0])",[547.0]
1180,6,11,5,WN,248,TUS,18.42,75,-5.0,587.0,7.0,"(7,[],[])",[587.0]
1181,4,8,4,UA,1142,ORD,13.63,92,-8.0,761.0,0.0,"(7,[0],[1.0])",[761.0]
1182,2,3,1,AA,1957,SFO,21.42,80,89.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
1183,8,29,1,AA,1318,ORD,19.0,150,81.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
1184,7,24,0,OH,5469,JFK,16.75,180,98.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
1185,3,3,4,OH,5592,JFK,19.0,120,125.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
1186,5,27,5,UA,486,ORD,9.15,86,-5.0,663.0,0.0,"(7,[0],[1.0])",[663.0]
1187,6,20,0,WN,3419,SFO,14.25,90,79.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
1188,4,23,5,UA,1498,ORD,8.48,181,18.0,1902.0,0.0,"(7,[0],[1.0])",[1902.0]
1189,5,25,3,B6,1107,JFK,17.25,124,-16.0,686.0,2.0,"(7,[2],[1.0])",[686.0]
1190,9,18,6,AA,2329,ORD,13.42,145,-13.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
1191,1,4,1,OO,5557,SFO,9.17,43,6.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
1192,5,30,1,UA,265,ORD,9.85,200,56.0,2010.0,0.0,"(7,[0],[1.0])",[2010.0]
1193,6,10,4,OH,5345,JFK,9.25,106,-21.0,463.0,2.0,"(7,[2],[1.0])",[463.0]
1194,8,25,4,UA,788,SFO,15.38,90,,719.0,1.0,"(7,[1],[1.0])",[719.0]
1195,10,9,0,AA,1223,ORD,18.67,270,12.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
1196,6,19,6,AA,1438,TUS,12.0,210,59.0,2313.0,7.0,"(7,[],[])",[2313.0]
1197,11,21,0,UA,1179,SFO,12.02,98,24.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
1198,10,5,3,AA,731,LGA,10.98,260,-33.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
1199,7,25,1,WN,930,SMF,6.08,110,-10.0,1041.0,4.0,"(7,[4],[1.0])",[1041.0]
1200,11,2,2,B6,803,JFK,6.17,183,69.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
1201,7,6,3,AA,1323,JFK,8.0,155,-4.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
1202,9,8,3,AA,1048,ORD,8.5,175,19.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
1203,1,7,4,UA,174,ORD,18.62,114,63.0,1033.0,0.0,"(7,[0],[1.0])",[1033.0]
1204,1,26,2,UA,802,SJC,6.5,161,18.0,1526.0,5.0,"(7,[5],[1.0])",[1526.0]
1205,7,6,3,UA,508,ORD,18.75,125,41.0,1228.0,0.0,"(7,[0],[1.0])",[1228.0]
1206,5,20,5,B6,31,JFK,10.92,163,-6.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
1207,1,7,4,B6,195,JFK,18.5,373,-10.0,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
1208,0,31,4,WN,1223,SMF,12.75,235,-3.0,2881.0,4.0,"(7,[4],[1.0])",[2881.0]
1209,0,2,3,B6,47,JFK,19.83,205,33.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
1210,3,11,5,AA,2090,SFO,11.25,210,,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
1211,7,15,5,UA,530,ORD,7.58,86,-6.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
1212,11,25,4,UA,664,ORD,19.0,56,-8.0,220.0,0.0,"(7,[0],[1.0])",[220.0]
1213,9,20,1,UA,685,LGA,14.98,158,31.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1214,5,12,4,UA,508,ORD,18.67,125,37.0,1228.0,0.0,"(7,[0],[1.0])",[1228.0]
1215,8,9,2,AA,1371,ORD,16.33,275,-11.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1216,1,9,6,UA,1159,ORD,20.92,122,-9.0,1260.0,0.0,"(7,[0],[1.0])",[1260.0]
1217,0,17,4,UA,180,SFO,22.33,329,59.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
1218,10,14,5,OH,6691,LGA,17.75,122,-4.0,742.0,3.0,"(7,[3],[1.0])",[742.0]
1219,11,22,1,OO,5871,ORD,17.75,156,150.0,1466.0,0.0,"(7,[0],[1.0])",[1466.0]
1220,5,21,6,US,1881,ORD,17.75,116,27.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
1221,4,27,2,UA,365,ORD,10.23,261,13.0,2778.0,0.0,"(7,[0],[1.0])",[2778.0]
1222,8,28,0,AA,780,ORD,6.0,175,39.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
1223,10,23,0,UA,1528,ORD,19.33,187,-4.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
1224,3,19,6,B6,931,ORD,8.0,268,6.0,2792.0,0.0,"(7,[0],[1.0])",[2792.0]
1225,11,14,0,B6,1107,JFK,17.75,127,20.0,686.0,2.0,"(7,[2],[1.0])",[686.0]
1226,10,19,3,OO,5985,ORD,18.97,77,-25.0,520.0,0.0,"(7,[0],[1.0])",[520.0]
1227,6,11,5,UA,548,SFO,13.0,118,22.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
1228,2,10,1,AA,699,JFK,9.58,235,4.0,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
1229,5,18,3,OO,6510,SMF,18.37,91,-1.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
1230,3,20,0,UA,350,ORD,13.17,116,16.0,1033.0,0.0,"(7,[0],[1.0])",[1033.0]
1231,11,29,1,AA,1358,ORD,21.58,125,-19.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
1232,0,7,1,AA,2313,ORD,9.33,150,26.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
1233,5,4,3,UA,522,SFO,23.05,99,31.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
1234,6,31,4,AA,1014,ORD,21.5,60,74.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
1235,10,8,6,AA,1575,JFK,17.58,260,14.0,2239.0,2.0,"(7,[2],[1.0])",[2239.0]
1236,10,10,1,UA,1675,ORD,19.4,131,-6.0,1357.0,0.0,"(7,[0],[1.0])",[1357.0]
1237,2,17,1,AA,2293,ORD,17.75,165,45.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
1238,9,14,2,UA,102,SFO,11.82,256,-17.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
1239,11,1,1,AA,1462,ORD,8.33,125,53.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
1240,10,7,5,AA,18,SFO,22.92,320,83.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
1241,5,28,6,UA,884,ORD,17.98,137,57.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
1242,11,18,4,OO,5946,ORD,15.67,118,38.0,946.0,0.0,"(7,[0],[1.0])",[946.0]
1243,4,26,1,UA,502,ORD,20.0,143,17.0,1347.0,0.0,"(7,[0],[1.0])",[1347.0]
1244,8,9,2,AA,496,ORD,6.42,100,16.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
1245,2,20,4,WN,812,SJC,9.17,75,-3.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
1246,8,23,2,OH,6464,JFK,16.17,90,2.0,296.0,2.0,"(7,[2],[1.0])",[296.0]
1247,10,17,1,UA,253,ORD,18.95,157,-18.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
1248,2,13,4,OO,5479,SFO,12.42,75,115.0,383.0,1.0,"(7,[1],[1.0])",[383.0]
1249,3,7,1,AA,471,ORD,10.08,280,28.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1250,5,29,0,US,52,JFK,20.48,351,253.0,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
1251,3,4,5,OO,5482,SFO,12.92,65,75.0,320.0,1.0,"(7,[1],[1.0])",[320.0]
1252,2,23,0,B6,27,JFK,13.67,173,24.0,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
1253,6,23,3,UA,856,SFO,11.12,153,104.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
1254,3,13,0,OO,6027,ORD,13.17,78,27.0,460.0,0.0,"(7,[0],[1.0])",[460.0]
1255,10,19,3,OO,5836,ORD,8.18,51,-5.0,253.0,0.0,"(7,[0],[1.0])",[253.0]
1256,2,27,4,UA,454,ORD,10.68,117,109.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
1257,11,23,2,US,2177,LGA,14.0,74,,344.0,3.0,"(7,[3],[1.0])",[344.0]
1258,3,9,3,UA,337,ORD,8.17,83,18.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
1259,6,31,4,UA,145,ORD,12.63,264,72.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1260,11,12,5,WN,2220,SJC,15.67,75,16.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
1261,0,14,1,UA,536,SJC,6.33,250,-4.0,2943.0,5.0,"(7,[5],[1.0])",[2943.0]
1262,5,10,2,HA,30,OGG,14.5,320,18.0,4249.0,6.0,"(7,[6],[1.0])",[4249.0]
1263,4,17,6,WN,3838,SJC,16.58,85,6.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
1264,11,23,2,AA,731,LGA,11.0,260,15.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
1265,9,23,4,WN,1999,SFO,17.58,145,-20.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
1266,7,18,1,AA,876,ORD,6.92,135,-8.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
1267,10,20,4,OO,6356,SFO,21.07,102,52.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
1268,9,12,0,AA,613,JFK,19.0,205,150.0,1754.0,2.0,"(7,[2],[1.0])",[1754.0]
1269,3,6,0,WN,2126,SFO,12.42,120,18.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
1270,2,3,1,AA,1199,ORD,8.25,165,32.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
1271,0,1,2,OO,6025,ORD,13.62,57,,253.0,0.0,"(7,[0],[1.0])",[253.0]
1272,11,19,5,B6,4,JFK,9.58,94,,484.0,2.0,"(7,[2],[1.0])",[484.0]
1273,10,26,3,AA,810,ORD,13.17,105,-5.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
1274,5,9,1,B6,95,JFK,18.08,391,18.0,4146.0,2.0,"(7,[2],[1.0])",[4146.0]
1275,8,12,5,UA,355,ORD,12.17,263,18.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
1276,1,18,1,UA,534,ORD,13.17,132,59.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
1277,4,29,4,OO,6226,ORD,14.53,104,6.0,940.0,0.0,"(7,[0],[1.0])",[940.0]
1278,2,28,5,AA,1613,ORD,13.0,285,115.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1279,2,17,1,US,2183,LGA,17.0,82,-25.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
1280,4,20,2,OH,5637,JFK,16.12,141,-3.0,818.0,2.0,"(7,[2],[1.0])",[818.0]
1281,9,27,1,UA,266,ORD,18.85,69,113.0,386.0,0.0,"(7,[0],[1.0])",[386.0]
1282,1,22,5,UA,385,ORD,15.08,85,30.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
1283,6,25,5,OO,5480,SFO,16.78,80,12.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
1284,6,27,0,OO,6387,SFO,22.33,84,129.0,678.0,1.0,"(7,[1],[1.0])",[678.0]
1285,11,13,6,OO,5423,SFO,14.42,97,53.0,529.0,1.0,"(7,[1],[1.0])",[529.0]
1286,4,27,2,OO,6380,SFO,10.58,93,-7.0,840.0,1.0,"(7,[1],[1.0])",[840.0]
1287,11,8,1,OO,5946,ORD,15.52,118,-14.0,946.0,0.0,"(7,[0],[1.0])",[946.0]
1288,1,25,1,OO,5869,ORD,10.2,56,,209.0,0.0,"(7,[0],[1.0])",[209.0]
1289,1,8,5,AA,337,LGA,15.67,165,,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1290,6,10,4,OO,5945,SFO,16.5,72,-9.0,525.0,1.0,"(7,[1],[1.0])",[525.0]
1291,1,22,5,WN,3050,SFO,11.58,85,45.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
1292,7,18,1,WN,3573,TUS,15.33,90,10.0,726.0,7.0,"(7,[],[])",[726.0]
1293,4,30,5,WN,720,SMF,11.08,85,3.0,650.0,4.0,"(7,[4],[1.0])",[650.0]
1294,4,12,1,UA,59,SFO,8.92,323,117.0,3809.0,1.0,"(7,[1],[1.0])",[3809.0]
1295,11,22,1,UA,448,SMF,14.15,134,170.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
1296,4,19,1,UA,117,ORD,20.17,260,9.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
1297,10,18,2,AA,85,JFK,14.92,390,-51.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1298,7,1,5,AA,1545,ORD,12.25,150,67.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
1299,7,4,1,OH,5659,JFK,12.92,104,28.0,684.0,2.0,"(7,[2],[1.0])",[684.0]
1300,2,11,2,OO,5724,SFO,16.18,42,-4.0,126.0,1.0,"(7,[1],[1.0])",[126.0]
1301,4,23,5,UA,29,JFK,18.83,389,37.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
1302,6,13,0,B6,393,LGA,7.5,158,-28.0,1529.0,3.0,"(7,[3],[1.0])",[1529.0]
1303,8,14,0,OO,5815,ORD,17.82,61,53.0,315.0,0.0,"(7,[0],[1.0])",[315.0]
1304,8,20,6,AA,759,LGA,15.17,240,-17.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
1305,11,20,6,UA,1560,ORD,9.42,159,31.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
1306,8,25,4,OH,6673,JFK,12.42,87,33.0,343.0,2.0,"(7,[2],[1.0])",[343.0]
1307,0,23,3,OO,5915,ORD,9.92,57,-6.0,224.0,0.0,"(7,[0],[1.0])",[224.0]
1308,11,5,5,B6,1012,JFK,16.58,90,-28.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
1309,0,30,3,UA,807,SFO,20.0,92,-1.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
1310,7,20,3,OH,5467,LGA,15.95,125,-7.0,769.0,3.0,"(7,[3],[1.0])",[769.0]
1311,10,14,5,B6,821,JFK,7.17,175,15.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
1312,8,22,1,WN,760,SMF,6.75,90,-12.0,650.0,4.0,"(7,[4],[1.0])",[650.0]
1313,2,12,3,OO,6760,ORD,10.8,76,-15.0,460.0,0.0,"(7,[0],[1.0])",[460.0]
1314,11,20,6,UA,730,ORD,19.5,112,41.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
1315,11,14,0,B6,703,JFK,15.25,239,39.0,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
1316,5,1,0,UA,248,ORD,19.25,79,30.0,378.0,0.0,"(7,[0],[1.0])",[378.0]
1317,4,7,3,UA,691,LGA,18.0,162,146.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1318,1,27,3,US,1237,ORD,16.08,117,17.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
1319,4,16,5,UA,542,ORD,19.5,140,30.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
1320,3,3,4,OO,6215,ORD,19.83,111,120.0,1053.0,0.0,"(7,[0],[1.0])",[1053.0]
1321,8,22,1,WN,66,SMF,14.42,85,78.0,771.0,4.0,"(7,[4],[1.0])",[771.0]
1322,3,5,6,AA,1184,ORD,12.0,130,-8.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
1323,5,20,5,UA,892,SFO,10.17,354,46.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
1324,8,21,0,AA,1479,ORD,16.5,90,33.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
1325,2,9,0,UA,1178,SMF,7.12,145,-4.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
1326,2,8,6,UA,1240,SMF,10.6,139,1.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
1327,6,22,2,B6,83,JFK,20.58,380,83.0,3896.0,2.0,"(7,[2],[1.0])",[3896.0]
1328,10,22,6,B6,916,ORD,16.08,147,41.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
1329,2,16,0,WN,1061,SJC,15.75,75,96.0,671.0,5.0,"(7,[5],[1.0])",[671.0]
1330,5,24,2,US,2144,LGA,21.0,72,49.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
1331,8,16,2,US,183,SMF,6.0,114,-17.0,1041.0,4.0,"(7,[4],[1.0])",[1041.0]
1332,0,4,5,OO,5737,SFO,11.08,57,,246.0,1.0,"(7,[1],[1.0])",[246.0]
1333,1,26,2,AA,543,LGA,19.25,180,68.0,1627.0,3.0,"(7,[3],[1.0])",[1627.0]
1334,5,26,4,UA,269,ORD,21.17,86,52.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
1335,5,13,5,AA,1802,SMF,8.0,197,17.0,2303.0,4.0,"(7,[4],[1.0])",[2303.0]
1336,10,21,5,B6,619,JFK,20.98,171,-23.0,1334.0,2.0,"(7,[2],[1.0])",[1334.0]
1337,11,27,6,AA,782,ORD,18.83,160,88.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
1338,9,8,3,OO,5978,ORD,20.08,159,-7.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
1339,8,8,1,AA,354,ORD,16.92,140,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1340,5,6,5,UA,1673,ORD,9.75,194,-8.0,1909.0,0.0,"(7,[0],[1.0])",[1909.0]
1341,0,27,0,AA,350,ORD,18.25,130,0.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1342,5,25,3,AA,2355,ORD,20.08,135,76.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
1343,1,10,0,WN,212,SJC,17.75,70,-2.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
1344,2,16,0,OH,5203,JFK,19.5,251,,2449.0,2.0,"(7,[2],[1.0])",[2449.0]
1345,1,6,3,OO,5950,ORD,10.97,76,,378.0,0.0,"(7,[0],[1.0])",[378.0]
1346,8,25,4,UA,692,ORD,20.4,125,100.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1347,0,15,2,WN,1575,SJC,21.83,70,-11.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
1348,10,21,5,UA,1597,ORD,17.82,246,71.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
1349,2,9,0,UA,685,ORD,18.33,92,123.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
1350,1,8,5,AA,1098,ORD,14.5,115,50.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
1351,5,22,0,OO,5806,ORD,19.58,110,63.0,977.0,0.0,"(7,[0],[1.0])",[977.0]
1352,6,11,5,AA,1612,SFO,9.58,245,-13.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
1353,3,8,2,WN,1315,SJC,20.67,55,-6.0,303.0,5.0,"(7,[5],[1.0])",[303.0]
1354,11,22,1,AA,647,JFK,11.33,200,43.0,1754.0,2.0,"(7,[2],[1.0])",[1754.0]
1355,3,6,0,UA,1220,SJC,6.83,164,-15.0,1526.0,5.0,"(7,[5],[1.0])",[1526.0]
1356,5,15,0,B6,29,JFK,20.5,190,132.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
1357,2,8,6,US,31,OGG,22.67,340,1.0,4579.0,6.0,"(7,[6],[1.0])",[4579.0]
1358,4,9,5,B6,165,JFK,19.58,379,29.0,3949.0,2.0,"(7,[2],[1.0])",[3949.0]
1359,7,3,0,UA,180,SFO,23.33,331,81.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
1360,2,1,6,B6,937,ORD,17.58,265,-19.0,2792.0,0.0,"(7,[0],[1.0])",[2792.0]
1361,10,23,0,OO,4484,SFO,6.17,113,-3.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
1362,10,26,3,OO,6412,SFO,22.4,97,2.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
1363,4,16,5,UA,332,ORD,21.08,70,-6.0,378.0,0.0,"(7,[0],[1.0])",[378.0]
1364,11,24,3,UA,11,JFK,11.42,397,53.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1365,6,12,6,UA,600,ORD,6.08,106,21.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
1366,3,12,6,AA,1169,ORD,14.08,175,-2.0,1675.0,0.0,"(7,[0],[1.0])",[1675.0]
1367,11,3,3,WN,2475,SJC,16.83,75,1.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
1368,10,10,1,OH,6663,JFK,20.5,175,53.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
1369,1,20,3,UA,877,JFK,7.25,396,26.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1370,3,10,4,AA,1931,SFO,14.75,85,68.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
1371,7,4,1,UA,269,ORD,21.07,86,,649.0,0.0,"(7,[0],[1.0])",[649.0]
1372,3,13,0,OH,5032,ORD,19.27,74,28.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
1373,0,15,2,OH,5511,LGA,21.0,169,3.0,1324.0,3.0,"(7,[3],[1.0])",[1324.0]
1374,2,17,1,AA,1521,ORD,19.5,230,29.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
1375,6,11,5,UA,466,SFO,16.08,155,29.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
1376,0,10,4,AA,782,ORD,19.83,160,18.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
1377,0,6,0,OO,5939,ORD,21.5,57,,257.0,0.0,"(7,[0],[1.0])",[257.0]
1378,11,10,3,AA,779,ORD,11.5,265,-26.0,2773.0,0.0,"(7,[0],[1.0])",[2773.0]
1379,4,29,4,UA,515,ORD,20.33,269,22.0,2866.0,0.0,"(7,[0],[1.0])",[2866.0]
1380,0,9,3,UA,1568,ORD,19.2,156,66.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
1381,3,11,5,OO,5826,ORD,10.58,43,22.0,108.0,0.0,"(7,[0],[1.0])",[108.0]
1382,7,2,6,UA,34,SFO,22.32,340,-14.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
1383,10,29,6,OH,6939,JFK,15.08,93,-28.0,367.0,2.0,"(7,[2],[1.0])",[367.0]
1384,11,16,2,UA,65,JFK,17.83,387,35.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
1385,10,26,3,B6,1065,JFK,13.0,259,-25.0,2449.0,2.0,"(7,[2],[1.0])",[2449.0]
1386,0,24,4,UA,8,SFO,9.42,324,30.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
1387,5,29,0,UA,398,ORD,10.72,126,60.0,1260.0,0.0,"(7,[0],[1.0])",[1260.0]
1388,1,21,4,AA,2200,SMF,6.0,195,15.0,2303.0,4.0,"(7,[4],[1.0])",[2303.0]
1389,7,11,1,UA,222,SFO,9.08,319,0.0,3893.0,1.0,"(7,[1],[1.0])",[3893.0]
1390,11,7,0,OO,5738,SFO,21.5,116,101.0,744.0,1.0,"(7,[1],[1.0])",[744.0]
1391,5,16,1,OO,6585,ORD,14.83,61,68.0,343.0,0.0,"(7,[0],[1.0])",[343.0]
1392,2,11,2,UA,602,ORD,7.0,105,-7.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
