,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,features
922,2,17,1,AA,1521,ORD,19.5,230,29.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
923,2,17,1,AA,1540,TUS,14.5,130,21.0,1308.0,7.0,"(7,[],[])",[1308.0]
924,2,17,1,AA,2293,ORD,17.75,165,45.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
925,2,17,1,AA,2360,ORD,19.58,90,107.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
926,2,17,1,UA,693,LGA,19.0,164,104.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
927,2,17,1,US,46,SFO,12.17,116,-5.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
928,2,17,1,US,2183,LGA,17.0,82,-25.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
929,2,17,1,WN,3953,SFO,10.42,90,-17.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
930,2,18,2,AA,319,LGA,10.58,165,152.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
931,2,18,2,OO,5979,ORD,16.75,50,148.0,196.0,0.0,"(7,[0],[1.0])",[196.0]
932,2,18,2,OO,6238,ORD,9.55,79,22.0,554.0,0.0,"(7,[0],[1.0])",[554.0]
933,2,18,2,OO,6292,ORD,13.83,107,2.0,1053.0,0.0,"(7,[0],[1.0])",[1053.0]
934,2,18,2,UA,180,SFO,22.17,329,40.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
935,2,18,2,UA,522,SFO,22.25,102,23.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
936,2,18,2,UA,1564,ORD,18.65,170,38.0,1841.0,0.0,"(7,[0],[1.0])",[1841.0]
937,2,18,2,WN,595,SJC,11.0,125,-4.0,1122.0,5.0,"(7,[5],[1.0])",[1122.0]
938,2,19,3,AA,1311,ORD,11.83,115,130.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
939,2,19,3,AA,1846,SJC,15.58,200,-14.0,2314.0,5.0,"(7,[5],[1.0])",[2314.0]
940,2,19,3,AA,2098,ORD,16.0,135,107.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
941,2,19,3,B6,9,JFK,19.33,193,16.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
942,2,19,3,OH,5166,LGA,21.0,153,,941.0,3.0,"(7,[3],[1.0])",[941.0]
943,2,19,3,OH,5213,LGA,21.75,159,,1324.0,3.0,"(7,[3],[1.0])",[1324.0]
944,2,19,3,OH,5516,JFK,21.5,92,113.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
945,2,19,3,OO,4014,ORD,13.33,216,-8.0,2010.0,0.0,"(7,[0],[1.0])",[2010.0]
946,2,19,3,OO,5576,SFO,18.65,79,102.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
947,2,19,3,UA,516,ORD,15.75,137,29.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
948,2,19,3,UA,1454,ORD,13.25,156,91.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
949,2,19,3,WN,464,SJC,14.0,75,-5.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
950,2,19,3,WN,1014,SJC,6.5,70,2.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
951,2,20,4,AA,655,JFK,7.17,235,0.0,2612.0,2.0,"(7,[2],[1.0])",[2612.0]
952,2,20,4,B6,1,JFK,10.92,184,111.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
953,2,20,4,B6,69,JFK,13.25,178,21.0,1720.0,2.0,"(7,[2],[1.0])",[1720.0]
954,2,20,4,B6,381,LGA,16.25,190,55.0,1732.0,3.0,"(7,[3],[1.0])",[1732.0]
955,2,20,4,OH,5269,LGA,19.0,100,165.0,470.0,3.0,"(7,[3],[1.0])",[470.0]
956,2,20,4,OH,5594,LGA,17.92,138,96.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
957,2,20,4,OO,5551,SFO,7.2,43,3.0,138.0,1.0,"(7,[1],[1.0])",[138.0]
958,2,20,4,UA,10,SFO,13.5,324,20.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
959,2,20,4,UA,19,JFK,19.97,404,25.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
960,2,20,4,UA,614,ORD,13.17,107,-13.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
961,2,20,4,UA,626,ORD,19.0,106,68.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
962,2,20,4,UA,1114,ORD,13.48,119,6.0,1260.0,0.0,"(7,[0],[1.0])",[1260.0]
963,2,20,4,US,343,ORD,7.42,235,0.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
964,2,20,4,WN,3741,SMF,15.17,80,45.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
965,2,21,5,AA,301,ORD,8.25,70,,415.0,0.0,"(7,[0],[1.0])",[415.0]
966,2,21,5,AA,335,LGA,14.5,165,216.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
967,2,21,5,AA,375,JFK,17.42,260,48.0,2239.0,2.0,"(7,[2],[1.0])",[2239.0]
968,2,21,5,AA,496,ORD,6.58,105,18.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
969,2,21,5,AA,1087,ORD,20.17,140,72.0,1347.0,0.0,"(7,[0],[1.0])",[1347.0]
970,2,21,5,AA,1605,ORD,13.75,265,202.0,2773.0,0.0,"(7,[0],[1.0])",[2773.0]
971,2,21,5,AA,1772,ORD,8.42,155,31.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
972,2,21,5,AA,2333,ORD,15.0,155,133.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
973,2,21,5,OO,5824,ORD,8.02,54,,175.0,0.0,"(7,[0],[1.0])",[175.0]
974,2,21,5,OO,6024,ORD,16.42,57,,253.0,0.0,"(7,[0],[1.0])",[253.0]
975,2,21,5,UA,292,SFO,14.08,302,33.0,3935.0,1.0,"(7,[1],[1.0])",[3935.0]
976,2,21,5,UA,1178,SMF,7.15,141,-14.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
977,2,21,5,WN,162,SMF,16.42,75,48.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
978,2,21,5,WN,507,SMF,20.0,85,-2.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
979,2,21,5,WN,2537,SFO,19.08,85,-15.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
980,2,22,6,AA,324,SFO,15.17,210,-18.0,2356.0,1.0,"(7,[1],[1.0])",[2356.0]
981,2,22,6,B6,1107,JFK,15.92,110,70.0,686.0,2.0,"(7,[2],[1.0])",[686.0]
982,2,22,6,OH,5279,JFK,19.33,114,36.0,547.0,2.0,"(7,[2],[1.0])",[547.0]
983,2,22,6,OO,6186,ORD,8.57,125,97.0,1223.0,0.0,"(7,[0],[1.0])",[1223.0]
984,2,22,6,UA,606,ORD,9.0,105,70.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
985,2,22,6,UA,676,ORD,10.0,128,65.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
986,2,22,6,WN,2580,SJC,9.25,75,30.0,671.0,5.0,"(7,[5],[1.0])",[671.0]
987,2,22,6,WN,3072,SJC,16.0,70,-3.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
988,2,23,0,AA,745,LGA,13.5,240,31.0,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
989,2,23,0,AA,1613,ORD,13.0,285,-31.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
990,2,23,0,AA,1815,JFK,15.67,169,37.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
991,2,23,0,AA,2333,ORD,15.0,155,-9.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
992,2,23,0,AA,2357,ORD,20.42,145,-10.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
993,2,23,0,B6,27,JFK,13.67,173,24.0,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
994,2,23,0,B6,839,JFK,14.0,175,17.0,1654.0,2.0,"(7,[2],[1.0])",[1654.0]
995,2,23,0,HA,160,OGG,14.65,31,-8.0,135.0,6.0,"(7,[6],[1.0])",[135.0]
996,2,23,0,OH,5417,LGA,20.5,139,-28.0,982.0,3.0,"(7,[3],[1.0])",[982.0]
997,2,23,0,OO,5932,ORD,14.17,87,-7.0,669.0,0.0,"(7,[0],[1.0])",[669.0]
998,2,23,0,OO,5936,ORD,19.75,121,90.0,1154.0,0.0,"(7,[0],[1.0])",[1154.0]
999,2,23,0,OO,6412,SFO,22.42,93,20.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
1000,2,23,0,WN,1052,SJC,14.83,70,5.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
1001,2,23,0,WN,1226,SJC,10.83,75,-11.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
1002,2,24,1,AA,353,LGA,19.48,160,-8.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1003,2,24,1,OH,5245,LGA,14.83,148,24.0,1032.0,3.0,"(7,[3],[1.0])",[1032.0]
1004,2,24,1,OO,5859,TUS,9.93,96,129.0,726.0,7.0,"(7,[],[])",[726.0]
1005,2,24,1,OO,6011,ORD,10.93,79,4.0,520.0,0.0,"(7,[0],[1.0])",[520.0]
1006,2,24,1,OO,6186,ORD,8.57,125,0.0,1223.0,0.0,"(7,[0],[1.0])",[1223.0]
1007,2,25,2,B6,907,JFK,9.5,169,46.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
1008,2,25,2,B6,916,ORD,16.08,141,66.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
1009,2,25,2,B6,1053,JFK,15.58,105,9.0,547.0,2.0,"(7,[2],[1.0])",[547.0]
1010,2,25,2,OO,6059,ORD,10.78,133,-2.0,1188.0,0.0,"(7,[0],[1.0])",[1188.0]
1011,2,25,2,OO,6416,SFO,12.42,138,36.0,1442.0,1.0,"(7,[1],[1.0])",[1442.0]
1012,2,25,2,UA,11,JFK,11.17,394,36.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1013,2,25,2,UA,393,ORD,9.75,94,26.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
1014,2,25,2,UA,669,LGA,7.0,156,0.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1015,2,25,2,UA,842,ORD,8.28,277,18.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1016,2,25,2,US,2140,LGA,19.0,76,-6.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
1017,2,25,2,WN,527,SJC,14.0,70,-7.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
1018,2,26,3,AA,181,JFK,17.0,379,37.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
1019,2,26,3,AA,607,ORD,19.83,270,1.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
1020,2,26,3,AA,1704,ORD,9.25,120,,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
1021,2,26,3,AA,1909,ORD,9.67,270,19.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
1022,2,26,3,AA,2098,ORD,16.0,135,-26.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
1023,2,26,3,AA,2313,ORD,9.33,150,,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
1024,2,26,3,B6,51,JFK,13.5,185,0.0,1728.0,2.0,"(7,[2],[1.0])",[1728.0]
1025,2,26,3,OO,6011,ORD,10.93,79,19.0,520.0,0.0,"(7,[0],[1.0])",[520.0]
1026,2,27,4,AA,1,JFK,9.0,380,52.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
1027,2,27,4,AA,394,ORD,6.83,120,12.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1028,2,27,4,AA,655,JFK,7.17,235,19.0,2612.0,2.0,"(7,[2],[1.0])",[2612.0]
1029,2,27,4,AA,1659,ORD,21.08,85,232.0,649.0,0.0,"(7,[0],[1.0])",[649.0]
1030,2,27,4,AA,1763,ORD,16.83,260,140.0,2778.0,0.0,"(7,[0],[1.0])",[2778.0]
1031,2,27,4,B6,209,JFK,12.08,372,70.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
1032,2,27,4,OH,5364,JFK,18.33,102,6.0,343.0,2.0,"(7,[2],[1.0])",[343.0]
1033,2,27,4,UA,454,ORD,10.68,117,109.0,975.0,0.0,"(7,[0],[1.0])",[975.0]
1034,2,27,4,UA,624,ORD,18.0,106,,985.0,0.0,"(7,[0],[1.0])",[985.0]
1035,2,27,4,US,425,SJC,12.72,112,-2.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
1036,2,27,4,US,1630,SFO,9.0,290,-25.0,3695.0,1.0,"(7,[1],[1.0])",[3695.0]
1037,2,27,4,WN,1162,SJC,11.75,105,28.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
1038,2,28,5,AA,59,JFK,7.0,385,22.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1039,2,28,5,AA,1613,ORD,13.0,285,115.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1040,2,28,5,B6,707,JFK,21.0,242,-9.0,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
1041,2,28,5,UA,466,SFO,16.0,145,57.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
1042,2,28,5,UA,789,ORD,17.13,92,64.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
1043,2,28,5,US,58,SMF,20.67,84,-7.0,639.0,4.0,"(7,[4],[1.0])",[639.0]
1044,2,28,5,US,2144,LGA,21.0,72,27.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
1045,2,28,5,WN,595,SJC,11.0,125,22.0,1122.0,5.0,"(7,[5],[1.0])",[1122.0]
1046,2,28,5,WN,1745,SFO,19.5,90,50.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
1047,2,28,5,WN,2993,SMF,6.25,110,-4.0,1041.0,4.0,"(7,[4],[1.0])",[1041.0]
1048,2,29,6,B6,37,JFK,8.17,190,-6.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
1049,2,29,6,OO,5963,ORD,13.17,52,4.0,209.0,0.0,"(7,[0],[1.0])",[209.0]
1050,2,29,6,UA,1497,ORD,18.0,232,-16.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
1051,2,29,6,UA,1510,SFO,8.67,117,-6.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
1052,2,30,0,AA,336,ORD,21.58,115,125.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1053,2,30,0,AA,597,ORD,19.0,175,58.0,1675.0,0.0,"(7,[0],[1.0])",[1675.0]
1054,2,30,0,AA,1509,ORD,21.92,235,7.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
1055,2,30,0,AA,2393,LGA,16.08,155,46.0,1225.0,3.0,"(7,[3],[1.0])",[1225.0]
1056,2,30,0,OH,5469,JFK,16.67,178,62.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
1057,2,30,0,UA,608,ORD,10.08,107,-11.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
1058,2,30,0,UA,789,ORD,16.83,86,58.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
1059,2,30,0,WN,1315,SJC,20.67,55,39.0,303.0,5.0,"(7,[5],[1.0])",[303.0]
1060,2,30,0,WN,1593,SJC,15.67,70,35.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
1061,2,30,0,WN,2126,SFO,12.42,120,-20.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
1062,2,31,1,AA,353,LGA,19.48,160,117.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1063,2,31,1,AA,1815,ORD,18.83,210,,2010.0,0.0,"(7,[0],[1.0])",[2010.0]
1064,2,31,1,B6,10,JFK,20.17,110,76.0,484.0,2.0,"(7,[2],[1.0])",[484.0]
1065,2,31,1,B6,1600,JFK,9.0,94,5.0,441.0,2.0,"(7,[2],[1.0])",[441.0]
1066,2,31,1,B6,1604,JFK,12.08,76,-4.0,441.0,2.0,"(7,[2],[1.0])",[441.0]
1067,2,31,1,OH,5094,ORD,16.25,74,171.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
1068,2,31,1,OH,5364,JFK,18.33,102,,343.0,2.0,"(7,[2],[1.0])",[343.0]
1069,2,31,1,OO,4088,SJC,13.0,114,-19.0,941.0,5.0,"(7,[5],[1.0])",[941.0]
1070,2,31,1,OO,5867,ORD,19.92,171,171.0,1675.0,0.0,"(7,[0],[1.0])",[1675.0]
1071,2,31,1,OO,6369,TUS,6.57,133,21.0,1209.0,7.0,"(7,[],[])",[1209.0]
1072,2,31,1,UA,109,ORD,10.0,261,37.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
1073,2,31,1,UA,835,LGA,8.0,148,26.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1074,2,31,1,UA,927,SFO,22.5,80,-7.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
1075,2,31,1,US,4,ORD,10.67,233,73.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
1076,2,31,1,US,425,SJC,12.72,112,25.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
1077,3,1,2,AA,313,LGA,8.83,165,20.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1078,3,1,2,AA,2455,ORD,7.25,230,9.0,2317.0,0.0,"(7,[0],[1.0])",[2317.0]
1079,3,1,2,B6,739,JFK,23.92,228,23.0,2602.0,2.0,"(7,[2],[1.0])",[2602.0]
1080,3,1,2,HA,549,OGG,18.33,34,-9.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
1081,3,1,2,OH,5017,JFK,12.7,162,56.0,1223.0,2.0,"(7,[2],[1.0])",[1223.0]
1082,3,1,2,OH,5103,JFK,9.33,96,-27.0,430.0,2.0,"(7,[2],[1.0])",[430.0]
1083,3,1,2,OH,5105,ORD,13.83,75,-9.0,425.0,0.0,"(7,[0],[1.0])",[425.0]
1084,3,1,2,OH,5251,LGA,14.75,134,79.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
1085,3,1,2,OH,5649,LGA,20.0,116,,694.0,3.0,"(7,[3],[1.0])",[694.0]
1086,3,1,2,OO,5932,ORD,14.47,88,12.0,669.0,0.0,"(7,[0],[1.0])",[669.0]
1087,3,1,2,OO,5981,ORD,20.0,108,37.0,896.0,0.0,"(7,[0],[1.0])",[896.0]
1088,3,1,2,OO,6467,SMF,10.77,89,-1.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
1089,3,1,2,UA,602,ORD,7.0,107,3.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
1090,3,1,2,UA,692,ORD,20.75,131,41.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1091,3,1,2,UA,844,SFO,14.83,84,33.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
1092,3,1,2,UA,863,ORD,18.5,282,90.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1093,3,1,2,WN,745,TUS,6.08,90,-1.0,726.0,7.0,"(7,[],[])",[726.0]
1094,3,2,3,AA,336,ORD,21.58,115,20.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1095,3,2,3,AA,780,ORD,6.25,170,-7.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
1096,3,2,3,AA,1024,SJC,12.25,200,-1.0,2375.0,5.0,"(7,[5],[1.0])",[2375.0]
1097,3,2,3,OO,6352,SFO,21.92,120,-10.0,1209.0,1.0,"(7,[1],[1.0])",[1209.0]
1098,3,2,3,UA,17,JFK,17.67,402,69.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1099,3,2,3,UA,330,ORD,19.67,128,-26.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
1100,3,2,3,UA,668,ORD,6.0,123,-17.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1101,3,2,3,UA,1142,ORD,13.63,92,-7.0,761.0,0.0,"(7,[0],[1.0])",[761.0]
1102,3,2,3,US,514,SJC,13.83,83,22.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
1103,3,2,3,US,2175,LGA,13.0,79,-16.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
1104,3,2,3,WN,1340,SMF,9.5,80,-4.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
1105,3,3,4,AA,313,LGA,8.83,165,26.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1106,3,3,4,AA,580,ORD,20.25,104,22.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
1107,3,3,4,AA,1521,ORD,19.5,230,-9.0,2313.0,0.0,"(7,[0],[1.0])",[2313.0]
1108,3,3,4,B6,79,JFK,21.67,172,85.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
1109,3,3,4,OH,5469,JFK,16.67,178,57.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
1110,3,3,4,OH,5557,LGA,13.92,152,21.0,1162.0,3.0,"(7,[3],[1.0])",[1162.0]
1111,3,3,4,OH,5592,JFK,19.0,120,125.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
1112,3,3,4,OO,6215,ORD,19.83,111,120.0,1053.0,0.0,"(7,[0],[1.0])",[1053.0]
1113,3,3,4,UA,763,ORD,14.75,72,3.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
1114,3,3,4,UA,1504,SFO,10.87,99,53.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
1115,3,3,4,WN,2881,SMF,19.92,70,-3.0,576.0,4.0,"(7,[4],[1.0])",[576.0]
1116,3,3,4,WN,3567,SMF,11.75,75,11.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
1117,3,3,4,WN,3767,SMF,17.83,85,20.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
1118,3,4,5,AA,15,JFK,11.0,379,37.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1119,3,4,5,AA,394,ORD,6.83,120,54.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
1120,3,4,5,AA,1201,ORD,15.0,70,-8.0,415.0,0.0,"(7,[0],[1.0])",[415.0]
1121,3,4,5,B6,79,JFK,21.67,172,75.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
1122,3,4,5,B6,347,JFK,13.0,178,5.0,1675.0,2.0,"(7,[2],[1.0])",[1675.0]
1123,3,4,5,OH,5103,JFK,9.33,96,45.0,430.0,2.0,"(7,[2],[1.0])",[430.0]
1124,3,4,5,OO,5482,SFO,12.92,65,75.0,320.0,1.0,"(7,[1],[1.0])",[320.0]
1125,3,4,5,OO,5738,SFO,21.75,118,4.0,744.0,1.0,"(7,[1],[1.0])",[744.0]
1126,3,4,5,OO,5845,ORD,8.47,73,40.0,481.0,0.0,"(7,[0],[1.0])",[481.0]
1127,3,4,5,OO,6059,ORD,10.75,135,-32.0,1188.0,0.0,"(7,[0],[1.0])",[1188.0]
1128,3,4,5,UA,102,SFO,11.73,251,-19.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
1129,3,4,5,UA,863,ORD,18.5,282,16.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1130,3,4,5,US,323,ORD,8.48,242,-17.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
1131,3,5,6,AA,1184,ORD,12.0,130,-8.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
1132,3,5,6,AA,2305,ORD,7.58,150,-15.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
1133,3,5,6,UA,562,SFO,13.9,107,22.0,885.0,1.0,"(7,[1],[1.0])",[885.0]
1134,3,5,6,US,1571,ORD,16.42,132,0.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
1135,3,5,6,WN,2689,SMF,9.0,105,10.0,974.0,4.0,"(7,[4],[1.0])",[974.0]
1136,3,6,0,AA,1358,ORD,20.92,130,50.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
1137,3,6,0,AA,1609,ORD,18.92,165,-12.0,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
1138,3,6,0,AA,1751,ORD,12.0,165,3.0,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
1139,3,6,0,B6,53,JFK,13.0,174,21.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
1140,3,6,0,OH,5417,LGA,20.5,139,-16.0,982.0,3.0,"(7,[3],[1.0])",[982.0]
1141,3,6,0,OO,5674,SFO,14.53,65,28.0,320.0,1.0,"(7,[1],[1.0])",[320.0]
1142,3,6,0,UA,77,SFO,16.82,326,13.0,3859.0,1.0,"(7,[1],[1.0])",[3859.0]
1143,3,6,0,UA,837,JFK,7.08,378,45.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
1144,3,6,0,UA,907,ORD,17.32,273,39.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1145,3,6,0,UA,1220,SJC,6.83,164,-15.0,1526.0,5.0,"(7,[5],[1.0])",[1526.0]
1146,3,6,0,UA,1550,SFO,17.75,91,11.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
1147,3,6,0,US,17,JFK,17.92,350,-21.0,3465.0,2.0,"(7,[2],[1.0])",[3465.0]
1148,3,6,0,US,1260,LGA,15.67,100,-25.0,539.0,3.0,"(7,[3],[1.0])",[539.0]
1149,3,6,0,WN,1745,SFO,19.5,90,117.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
1150,3,6,0,WN,2126,SFO,12.42,120,18.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
1151,3,6,0,WN,3774,SFO,19.33,120,-23.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
1152,3,7,1,AA,471,ORD,10.08,280,28.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
1153,3,7,1,OH,5081,LGA,10.0,197,101.0,1627.0,3.0,"(7,[3],[1.0])",[1627.0]
1154,3,7,1,OH,5131,LGA,8.95,130,20.0,769.0,3.0,"(7,[3],[1.0])",[769.0]
1155,3,7,1,OO,5954,ORD,7.53,75,-10.0,520.0,0.0,"(7,[0],[1.0])",[520.0]
1156,3,7,1,UA,117,ORD,20.17,260,10.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
1157,3,7,1,US,473,JFK,9.67,343,31.0,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
1158,3,7,1,US,912,SFO,13.33,331,-28.0,4057.0,1.0,"(7,[1],[1.0])",[4057.0]
1159,3,7,1,US,1408,SFO,12.83,302,-29.0,3695.0,1.0,"(7,[1],[1.0])",[3695.0]
1160,3,7,1,WN,2468,SMF,8.42,70,-4.0,576.0,4.0,"(7,[4],[1.0])",[576.0]
1161,3,8,2,AA,301,LGA,6.0,140,0.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
1162,3,8,2,AA,1329,LGA,18.92,170,,1529.0,3.0,"(7,[3],[1.0])",[1529.0]
1163,3,8,2,AA,1998,SJC,11.08,205,,2314.0,5.0,"(7,[5],[1.0])",[2314.0]
1164,3,8,2,B6,937,ORD,17.58,265,24.0,2792.0,0.0,"(7,[0],[1.0])",[2792.0]
1165,3,8,2,OO,6138,ORD,14.75,152,-5.0,1466.0,0.0,"(7,[0],[1.0])",[1466.0]
1166,3,8,2,UA,472,ORD,13.28,100,-8.0,850.0,0.0,"(7,[0],[1.0])",[850.0]
1167,3,8,2,WN,1315,SJC,20.67,55,-6.0,303.0,5.0,"(7,[5],[1.0])",[303.0]
1168,3,9,3,AA,321,LGA,11.5,150,,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
