date,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day,lag_10_day
2015-09-08,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749,-0.09341078494448793,-0.05363393731754067,-0.05177933899163623,-0.057610599618718,-0.08786760218967297,-0.14131631683289947,-0.15030918180581232
2015-09-09,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749,-0.09341078494448793,-0.05363393731754067,-0.05177933899163623,-0.057610599618718,-0.08786760218967297,-0.14131631683289947
2015-09-10,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749,-0.09341078494448793,-0.05363393731754067,-0.05177933899163623,-0.057610599618718,-0.08786760218967297
2015-09-11,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749,-0.09341078494448793,-0.05363393731754067,-0.05177933899163623,-0.057610599618718
2015-09-14,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749,-0.09341078494448793,-0.05363393731754067,-0.05177933899163623
2015-09-15,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749,-0.09341078494448793,-0.05363393731754067
2015-09-16,0.006869469881923046,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749,-0.09341078494448793
2015-09-17,0.011244022386358389,0.006869469881923046,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411,-0.05148853329966749
2015-09-18,-0.008440664613224578,0.011244022386358389,0.006869469881923046,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439,-0.06655951657090411
2015-09-21,-0.010048220362170214,-0.008440664613224578,0.011244022386358389,0.006869469881923046,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679,-0.07326819471218439
2015-09-22,0.007800978826038774,-0.010048220362170214,-0.008440664613224578,0.011244022386358389,0.006869469881923046,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898,-0.04407844609006679
2015-09-23,-0.006347084937405849,0.007800978826038774,-0.010048220362170214,-0.008440664613224578,0.011244022386358389,0.006869469881923046,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148,-0.05973391593365898
2015-09-24,0.003965437848035901,-0.006347084937405849,0.007800978826038774,-0.010048220362170214,-0.008440664613224578,0.011244022386358389,0.006869469881923046,-0.005231464964038524,-0.018068196554622485,-0.03555729473421148
2015-09-25,0.011912817992125341,0.003965437848035901,-0.006347084937405849,0.007800978826038774,-0.010048220362170214,-0.008440664613224578,0.011244022386358389,0.006869469881923046,-0.005231464964038524,-0.018068196554622485
2015-09-28,0.011042222174589578,0.011912817992125341,0.003965437848035901,-0.006347084937405849,0.007800978826038774,-0.010048220362170214,-0.008440664613224578,0.011244022386358389,0.006869469881923046,-0.005231464964038524
2015-09-29,-0.007487126772767662,0.011042222174589578,0.011912817992125341,0.003965437848035901,-0.006347084937405849,0.007800978826038774,-0.010048220362170214,-0.008440664613224578,0.011244022386358389,0.006869469881923046
2015-09-30,-0.03601347138052031,-0.007487126772767662,0.011042222174589578,0.011912817992125341,0.003965437848035901,-0.006347084937405849,0.007800978826038774,-0.010048220362170214,-0.008440664613224578,0.011244022386358389
2015-10-01,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662,0.011042222174589578,0.011912817992125341,0.003965437848035901,-0.006347084937405849,0.007800978826038774,-0.010048220362170214,-0.008440664613224578
2015-10-02,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662,0.011042222174589578,0.011912817992125341,0.003965437848035901,-0.006347084937405849,0.007800978826038774,-0.010048220362170214
2015-10-05,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662,0.011042222174589578,0.011912817992125341,0.003965437848035901,-0.006347084937405849,0.007800978826038774
2015-10-06,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662,0.011042222174589578,0.011912817992125341,0.003965437848035901,-0.006347084937405849
2015-10-07,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662,0.011042222174589578,0.011912817992125341,0.003965437848035901
2015-10-08,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662,0.011042222174589578,0.011912817992125341
2015-10-09,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662,0.011042222174589578
2015-10-12,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031,-0.007487126772767662
2015-10-13,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763,-0.03601347138052031
2015-10-14,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092,-0.02381846636681763
2015-10-15,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884,-0.029066949665785092
2015-10-16,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275,-0.020743838816457884
2015-10-19,-0.004455224441925622,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534,-0.016044666524796275
2015-10-20,0.0005166489870889257,-0.004455224441925622,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535,-0.009320112818488534
2015-10-21,0.016774229530096916,0.0005166489870889257,-0.004455224441925622,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876,-0.013546445104358535
2015-10-22,0.01435347314669732,0.016774229530096916,0.0005166489870889257,-0.004455224441925622,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056,-0.023950413545215876
2015-10-23,0.02891092459578932,0.01435347314669732,0.016774229530096916,0.0005166489870889257,-0.004455224441925622,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842,0.0006957355749929056
2015-10-26,0.06017794277843341,0.02891092459578932,0.01435347314669732,0.016774229530096916,0.0005166489870889257,-0.004455224441925622,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05,-0.003069330930989842
2015-10-27,0.024991441995529717,0.06017794277843341,0.02891092459578932,0.01435347314669732,0.016774229530096916,0.0005166489870889257,-0.004455224441925622,0.002714496188619873,-0.01316488256852116,-9.860970953469627e-05
2015-10-28,0.017916005001723734,0.024991441995529717,0.06017794277843341,0.02891092459578932,0.01435347314669732,0.016774229530096916,0.0005166489870889257,-0.004455224441925622,0.002714496188619873,-0.01316488256852116
2015-10-29,0.058212069913761225,0.017916005001723734,0.024991441995529717,0.06017794277843341,0.02891092459578932,0.01435347314669732,0.016774229530096916,0.0005166489870889257,-0.004455224441925622,0.002714496188619873
2015-10-30,0.06770801713261486,0.058212069913761225,0.017916005001723734,0.024991441995529717,0.06017794277843341,0.02891092459578932,0.01435347314669732,0.016774229530096916,0.0005166489870889257,-0.004455224441925622
2015-11-02,0.056146522405746,0.06770801713261486,0.058212069913761225,0.017916005001723734,0.024991441995529717,0.06017794277843341,0.02891092459578932,0.01435347314669732,0.016774229530096916,0.0005166489870889257
2015-11-03,0.06851730898853835,0.056146522405746,0.06770801713261486,0.058212069913761225,0.017916005001723734,0.024991441995529717,0.06017794277843341,0.02891092459578932,0.01435347314669732,0.016774229530096916
2015-11-04,0.07861068991660337,0.06851730898853835,0.056146522405746,0.06770801713261486,0.058212069913761225,0.017916005001723734,0.024991441995529717,0.06017794277843341,0.02891092459578932,0.01435347314669732
2015-11-05,0.0705944301506188,0.07861068991660337,0.06851730898853835,0.056146522405746,0.06770801713261486,0.058212069913761225,0.017916005001723734,0.024991441995529717,0.06017794277843341,0.02891092459578932
2015-11-06,0.05887026805137804,0.0705944301506188,0.07861068991660337,0.06851730898853835,0.056146522405746,0.06770801713261486,0.058212069913761225,0.017916005001723734,0.024991441995529717,0.06017794277843341
2015-11-09,0.05850146291263218,0.05887026805137804,0.0705944301506188,0.07861068991660337,0.06851730898853835,0.056146522405746,0.06770801713261486,0.058212069913761225,0.017916005001723734,0.024991441995529717
2015-11-10,0.05285984643565033,0.05850146291263218,0.05887026805137804,0.0705944301506188,0.07861068991660337,0.06851730898853835,0.056146522405746,0.06770801713261486,0.058212069913761225,0.017916005001723734
2015-11-11,0.018698357440743454,0.05285984643565033,0.05850146291263218,0.05887026805137804,0.0705944301506188,0.07861068991660337,0.06851730898853835,0.056146522405746,0.06770801713261486,0.058212069913761225
2015-11-12,0.012859006915033338,0.018698357440743454,0.05285984643565033,0.05850146291263218,0.05887026805137804,0.0705944301506188,0.07861068991660337,0.06851730898853835,0.056146522405746,0.06770801713261486
2015-11-13,0.00896269498786634,0.012859006915033338,0.018698357440743454,0.05285984643565033,0.05850146291263218,0.05887026805137804,0.0705944301506188,0.07861068991660337,0.06851730898853835,0.056146522405746
2015-11-16,-0.021004400647561955,0.00896269498786634,0.012859006915033338,0.018698357440743454,0.05285984643565033,0.05850146291263218,0.05887026805137804,0.0705944301506188,0.07861068991660337,0.06851730898853835
2015-11-17,-0.004331016530681487,-0.021004400647561955,0.00896269498786634,0.012859006915033338,0.018698357440743454,0.05285984643565033,0.05850146291263218,0.05887026805137804,0.0705944301506188,0.07861068991660337
2015-11-18,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955,0.00896269498786634,0.012859006915033338,0.018698357440743454,0.05285984643565033,0.05850146291263218,0.05887026805137804,0.0705944301506188
2015-11-19,0.022754417873014413,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955,0.00896269498786634,0.012859006915033338,0.018698357440743454,0.05285984643565033,0.05850146291263218,0.05887026805137804
2015-11-20,0.03521697251982038,0.022754417873014413,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955,0.00896269498786634,0.012859006915033338,0.018698357440743454,0.05285984643565033,0.05850146291263218
2015-11-23,0.038804197717121534,0.03521697251982038,0.022754417873014413,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955,0.00896269498786634,0.012859006915033338,0.018698357440743454,0.05285984643565033
2015-11-24,0.023739567669963997,0.038804197717121534,0.03521697251982038,0.022754417873014413,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955,0.00896269498786634,0.012859006915033338,0.018698357440743454
2015-11-25,0.031565571767750294,0.023739567669963997,0.038804197717121534,0.03521697251982038,0.022754417873014413,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955,0.00896269498786634,0.012859006915033338
2015-11-27,0.02223835243284377,0.031565571767750294,0.023739567669963997,0.038804197717121534,0.03521697251982038,0.022754417873014413,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955,0.00896269498786634
2015-11-30,0.018421877562178862,0.02223835243284377,0.031565571767750294,0.023739567669963997,0.038804197717121534,0.03521697251982038,0.022754417873014413,-0.008776754530106472,-0.004331016530681487,-0.021004400647561955
2015-12-01,0.020976325306055584,0.018421877562178862,0.02223835243284377,0.031565571767750294,0.023739567669963997,0.038804197717121534,0.03521697251982038,0.022754417873014413,-0.008776754530106472,-0.004331016530681487
2015-12-02,0.011008642363859287,0.020976325306055584,0.018421877562178862,0.02223835243284377,0.031565571767750294,0.023739567669963997,0.038804197717121534,0.03521697251982038,0.022754417873014413,-0.008776754530106472
2015-12-03,0.0005427445589812338,0.011008642363859287,0.020976325306055584,0.018421877562178862,0.02223835243284377,0.031565571767750294,0.023739567669963997,0.038804197717121534,0.03521697251982038,0.022754417873014413
2015-12-04,-0.009951632466937066,0.0005427445589812338,0.011008642363859287,0.020976325306055584,0.018421877562178862,0.02223835243284377,0.031565571767750294,0.023739567669963997,0.038804197717121534,0.03521697251982038
2015-12-07,0.021680753229072536,-0.009951632466937066,0.0005427445589812338,0.011008642363859287,0.020976325306055584,0.018421877562178862,0.02223835243284377,0.031565571767750294,0.023739567669963997,0.038804197717121534
2015-12-08,0.013701574789932416,0.021680753229072536,-0.009951632466937066,0.0005427445589812338,0.011008642363859287,0.020976325306055584,0.018421877562178862,0.02223835243284377,0.031565571767750294,0.023739567669963997
2015-12-09,0.011787839191012508,0.013701574789932416,0.021680753229072536,-0.009951632466937066,0.0005427445589812338,0.011008642363859287,0.020976325306055584,0.018421877562178862,0.02223835243284377,0.031565571767750294
2015-12-10,-0.01194425391106459,0.011787839191012508,0.013701574789932416,0.021680753229072536,-0.009951632466937066,0.0005427445589812338,0.011008642363859287,0.020976325306055584,0.018421877562178862,0.02223835243284377
2015-12-11,-0.008419616786442985,-0.01194425391106459,0.011787839191012508,0.013701574789932416,0.021680753229072536,-0.009951632466937066,0.0005427445589812338,0.011008642363859287,0.020976325306055584,0.018421877562178862
2015-12-14,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459,0.011787839191012508,0.013701574789932416,0.021680753229072536,-0.009951632466937066,0.0005427445589812338,0.011008642363859287,0.020976325306055584
2015-12-15,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459,0.011787839191012508,0.013701574789932416,0.021680753229072536,-0.009951632466937066,0.0005427445589812338,0.011008642363859287
2015-12-16,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459,0.011787839191012508,0.013701574789932416,0.021680753229072536,-0.009951632466937066,0.0005427445589812338
2015-12-17,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459,0.011787839191012508,0.013701574789932416,0.021680753229072536,-0.009951632466937066
2015-12-18,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459,0.011787839191012508,0.013701574789932416,0.021680753229072536
2015-12-21,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459,0.011787839191012508,0.013701574789932416
2015-12-22,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459,0.011787839191012508
2015-12-23,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985,-0.01194425391106459
2015-12-24,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345,-0.008419616786442985
2015-12-28,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855,-0.034851454461444345
2015-12-29,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439,-0.041269327721030855
2015-12-30,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354,-0.05838561013094439
2015-12-31,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927,-0.050461215237329354
2016-01-04,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365,-0.07009580101551927
2016-01-05,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615,-0.09397513348181365
2016-01-06,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309,-0.08023676119115615
2016-01-07,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077,-0.07948569495437309
2016-01-08,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886,-0.06613444028338077
2016-01-11,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724,-0.06893329000914886
2016-01-12,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524,-0.07681159236167724
2016-01-13,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381,-0.05756992780274524
2016-01-14,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272,-0.06729834778991381
2016-01-15,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654,-0.08208207357468272
2016-01-19,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443,-0.07784555002942654
2016-01-20,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732,-0.09780131869047443
2016-01-21,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858,-0.11178610988727732
2016-01-22,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198,-0.1454324709997858
2016-01-25,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512,-0.13692946731537198
2016-01-26,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847,-0.11910422594598512
2016-01-27,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676,-0.10278386977835847
2016-01-28,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598,-0.12335378923807676
2016-01-29,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513,-0.10069582849090598
2016-02-01,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315,-0.11940165542674513
2016-02-02,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713,-0.11953638752173315
2016-02-03,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018,-0.11377369358601713
2016-02-04,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827,-0.11357566390552018
2016-02-05,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955,-0.06169672182564827
2016-02-08,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287,-0.0761886393860955
2016-02-09,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835,-0.06694726451900287
2016-02-10,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268,-0.12452213396664835
2016-02-11,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285,-0.11294002744209268
2016-02-12,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248,-0.07711273242256285
2016-02-16,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723,-0.08151138146357248
2016-02-17,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885,-0.09594059194773723
2016-02-18,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246,-0.07246002812548885
2016-02-19,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018,-0.06499193772318246
2016-02-22,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786,-0.08505257448673018
2016-02-23,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621,-0.07040819930562786
2016-02-24,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076,-0.06564386775350621
2016-02-25,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225,-0.06845232221796076
2016-02-26,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025,-0.06979291991406225
2016-02-29,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563,-0.06290888334384025
2016-03-01,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384,-0.03219544567281563
2016-03-02,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878,-0.014250348133954384
2016-03-03,0.0394126395924894,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744,-0.03096208267410878
2016-03-04,0.04769341346556641,0.0394126395924894,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655,-0.03040624533431744
2016-03-07,0.06305472182823807,0.04769341346556641,0.0394126395924894,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017,-0.019084457925851655
2016-03-08,0.04946829159037651,0.06305472182823807,0.04769341346556641,0.0394126395924894,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774,-0.03832970217005017
2016-03-09,0.039466352668366726,0.04946829159037651,0.06305472182823807,0.04769341346556641,0.0394126395924894,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938,-0.020607523763923774
2016-03-10,0.039706656728395136,0.039466352668366726,0.04946829159037651,0.06305472182823807,0.04769341346556641,0.0394126395924894,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839,-0.011110965652000938
2016-03-11,0.03990267571531487,0.039706656728395136,0.039466352668366726,0.04946829159037651,0.06305472182823807,0.04769341346556641,0.0394126395924894,0.03582222486593583,-0.0059942000843130035,-0.006458840078049839
2016-03-14,0.05006044913006666,0.03990267571531487,0.039706656728395136,0.039466352668366726,0.04946829159037651,0.06305472182823807,0.04769341346556641,0.0394126395924894,0.03582222486593583,-0.0059942000843130035
2016-03-15,0.051971291496655775,0.05006044913006666,0.03990267571531487,0.039706656728395136,0.039466352668366726,0.04946829159037651,0.06305472182823807,0.04769341346556641,0.0394126395924894,0.03582222486593583
2016-03-16,0.07158961079066166,0.051971291496655775,0.05006044913006666,0.03990267571531487,0.039706656728395136,0.039466352668366726,0.04946829159037651,0.06305472182823807,0.04769341346556641,0.0394126395924894
2016-03-17,0.08357761661271404,0.07158961079066166,0.051971291496655775,0.05006044913006666,0.03990267571531487,0.039706656728395136,0.039466352668366726,0.04946829159037651,0.06305472182823807,0.04769341346556641
2016-03-18,0.07924172230783545,0.08357761661271404,0.07158961079066166,0.051971291496655775,0.05006044913006666,0.03990267571531487,0.039706656728395136,0.039466352668366726,0.04946829159037651,0.06305472182823807
