date,EBAY,NVDA,YHOO,AAPL
2011-11-30,29.59,14.169224652087475,16.26755400858369,382.199989
2011-12-01,29.68,14.163896620278331,16.257940270386268,387.93
2011-12-02,29.599999,14.158568588469185,16.24832653218884,389.700001
2011-12-05,30.699999,14.153240556660041,16.238712793991418,393.01001
2011-12-06,30.899999,14.147912524850895,16.22909905579399,390.949989
2011-12-07,30.94,14.142584493041749,16.21948531759657,389.09
2011-12-08,31.029998,14.137256461232605,16.20987157939914,390.659996
2011-12-09,31.64,14.13192842942346,16.20025784120172,393.62001
2011-12-12,31.129998,14.126600397614315,16.190644103004292,391.839996
2011-12-13,30.84,14.121272365805169,16.18103036480687,388.809994
2011-12-14,30.269998,14.115944333996024,16.171416626609442,380.19001
2011-12-15,29.599999,14.110616302186878,16.16180288841202,378.939995
2011-12-16,30.399999,14.105288270377734,16.152189150214593,381.019989
2011-12-19,29.769998,14.099960238568588,16.14257541201717,382.210003
2011-12-20,30.629998,14.094632206759444,16.132961673819743,395.949997
2011-12-21,30.34,14.089304174950298,16.12334793562232,396.450008
2011-12-22,30.609999,14.083976143141154,16.113734197424893,398.550003
2011-12-23,30.84,14.078648111332008,16.104120459227467,403.330006
2011-12-27,30.919999,14.073320079522864,16.094506721030044,406.529999
2011-12-28,30.409999,14.067992047713718,16.084892982832617,402.640003
2011-12-29,30.359999,14.062664015904573,16.075279244635194,405.120007
2011-12-30,30.33,14.057335984095428,16.065665506437767,405.000004
2012-01-03,31.34,14.052007952286283,16.056051768240344,411.23
2012-01-04,30.159999,14.046679920477137,16.046438030042918,413.44001
2012-01-05,30.709999,14.041351888667993,16.036824291845495,418.029995
2012-01-06,30.629998,14.036023856858847,16.027210553648068,422.400002
2012-01-09,30.509999,14.030695825049703,16.017596815450645,421.73
2012-01-10,31.2,14.025367793240557,16.00798307725322,423.239994
2012-01-11,31.519999,14.020039761431413,15.998369339055795,422.549992
2012-01-12,31.579998,14.014711729622267,15.98875560085837,421.389992
2012-01-13,30.619998,14.00938369781312,15.979141862660946,419.810009
2012-01-17,30.529998,14.004055666003977,15.969528124463519,424.700001
2012-01-18,30.34,13.998727634194832,15.959914386266096,429.110008
2012-01-19,31.509999,13.993399602385686,15.95030064806867,427.750004
2012-01-20,31.929998,13.98807157057654,15.940686909871246,420.30000700000005
2012-01-23,31.989998,13.982743538767396,15.93107317167382,427.409996
2012-01-24,31.95,13.97741550695825,15.921459433476395,420.409996
2012-01-25,31.939998,13.972087475149106,15.91184569527897,446.659996
2012-01-26,31.709999,13.96675944333996,15.902231957081545,444.62999
2012-01-27,31.85,13.961431411530816,15.89261821888412,447.28001
2012-01-30,31.579998,13.95610337972167,15.883004480686695,453.009995
2012-01-31,31.6,13.950775347912526,15.87339074248927,456.47998
2012-02-01,32.2,13.94544731610338,15.863777004291846,456.189987
2012-02-02,32.7,13.940119284294235,15.854163266094421,455.12000300000005
2012-02-03,32.95,13.93479125248509,15.844549527896996,459.68
2012-02-06,32.639998,13.929463220675945,15.834935789699571,463.969978
2012-02-07,32.869999,13.9241351888668,15.825322051502146,468.830009
2012-02-08,33.05,13.918807157057655,15.815708313304722,476.680016
2012-02-09,33.26,13.913479125248509,15.806094575107297,493.170006
2012-02-10,33.029999,13.908151093439365,15.796480836909872,493.419998
2012-02-13,33.16,13.902823061630219,15.786867098712447,502.600021
2012-02-14,32.96,13.897495029821075,15.777253360515022,509.459991
2012-02-15,33.31,13.892166998011929,15.767639622317597,497.669975
2012-02-16,34.51,13.886838966202784,15.758025884120173,502.209999
2012-02-17,35.059998,13.881510934393638,15.748412145922748,502.12001
2012-02-21,35.139999,13.876182902584492,15.738798407725323,514.850021
2012-02-22,34.67,13.870854870775348,15.729184669527898,513.039993
2012-02-23,36.02,13.865526838966204,15.719570931330473,516.3899769999998
2012-02-24,36.359998,13.860198807157058,15.709957193133048,522.4099809999999
2012-02-27,36.559998,13.854870775347912,15.700343454935624,525.760017
2012-02-28,36.619998,13.849542743538768,15.690729716738199,535.410011
2012-02-29,35.739999,13.844214711729624,15.681115978540774,542.440025
2012-03-01,36.37,13.838886679920478,15.671502240343347,544.4699780000002
2012-03-02,36.249999,13.833558648111332,15.661888502145924,545.180008
2012-03-05,35.72,13.828230616302188,15.652274763948498,533.1600269999999
2012-03-06,35.109998,13.822902584493042,15.642661025751075,530.259987
2012-03-07,35.589999,13.817574552683897,15.633047287553648,530.6900099999998
2012-03-08,35.779999,13.812246520874751,15.623433549356225,541.989975
2012-03-09,36.249999,13.806918489065607,15.613819811158798,545.170021
2012-03-12,36.18,13.801590457256461,15.604206072961375,551.999977
2012-03-13,37.33,13.796262425447317,15.594592334763949,568.099998
2012-03-14,37.619998,13.790934393638171,15.584978596566524,589.580009
2012-03-15,36.83,13.785606361829027,15.575364858369099,585.5599980000002
2012-03-16,37.689999,13.78027833001988,15.565751120171674,585.569984
2012-03-19,37.79,13.774950298210737,15.55613738197425,601.100006
2012-03-20,37.389999,13.76962226640159,15.546523643776824,605.959984
2012-03-21,37.419998,13.764294234592446,15.5369099055794,602.4999849999998
2012-03-22,37.619998,13.7589662027833,15.527296167381975,599.3400190000001
2012-03-23,37.089999,13.753638170974156,15.51768242918455,596.050011
2012-03-26,38.079998,13.74831013916501,15.508068690987125,606.97998
2012-03-27,37.869998,13.742982107355866,15.4984549527897,614.4800190000002
2012-03-28,37.239999,13.73765407554672,15.488841214592275,617.62001
2012-03-29,36.989999,13.732326043737576,15.47922747639485,609.8599929999998
2012-03-30,36.899999,13.72699801192843,15.469613738197426,599.550011
2012-04-02,36.589999,13.721669980119284,15.46,618.6300200000002
2012-04-03,36.63,13.71634194831014,15.18,629.319984
2012-04-04,35.729999,13.711013916500995,15.27,624.3099900000002
2012-04-05,35.62,13.70568588469185,15.07,633.679977
2012-04-09,36.299999,13.700357852882703,15.1,636.229996
2012-04-10,35.47,13.69502982107356,14.99,628.440018
2012-04-11,35.759998,13.689701789264413,14.88,626.20002
2012-04-12,36.459998,13.684373757455269,15.06,622.7699809999998
2012-04-13,36.12,13.679045725646123,14.87,605.22998
2012-04-16,35.499998,13.673717693836979,14.79,580.1300200000002
2012-04-17,36.079999,13.668389662027833,15.01,609.699989
2012-04-18,35.87,13.663061630218689,15.49,608.340012
2012-04-19,40.619997,13.657733598409543,15.4,587.439987
2012-04-20,40.29,13.652405566600399,15.6,572.980003
2012-04-23,39.649997,13.647077534791253,15.33,571.699974
2012-04-24,39.299997,13.641749502982108,15.43,560.280006
2012-04-25,39.859999,13.636421471172962,15.5,610.000023
2012-04-26,41.049998,13.631093439363818,15.53,607.6999969999998
2012-04-27,41.229999,13.625765407554672,15.57,603.000023
2012-04-30,41.019997,13.620437375745528,15.54,583.9799879999998
2012-05-01,40.749998,13.615109343936382,15.63,582.130013
2012-05-02,41.16,13.609781312127238,15.67,585.97998
2012-05-03,40.379998,13.604453280318092,15.4,581.819992
2012-05-04,39.44,13.599125248508948,15.15,565.25
2012-05-07,40.070001,13.593797216699802,15.35,569.480003
2012-05-08,40.19,13.588469184890656,15.36,568.18
2012-05-09,40.559999,13.583141153081511,15.3,569.180023
2012-05-10,41.21,13.577813121272367,15.44,570.519974
2012-05-11,40.74,13.572485089463221,15.19,566.710007
2012-05-14,40.249997,13.567157057654075,15.5,558.2199860000002
2012-05-15,40.049997,13.561829025844931,15.4,553.169991
2012-05-16,39.859999,13.556500994035785,15.28,546.0800019999998
2012-05-17,39.029998,13.55117296222664,14.87,530.12001
2012-05-18,38.359999,13.545844930417495,15.42,530.37999
2012-05-21,39.509999,13.54051689860835,15.58,561.279976
2012-05-22,39.220001,13.535188866799205,15.29,556.970024
2012-05-23,39.679998,13.52986083499006,15.38,570.559975
2012-05-24,39.659999,13.524532803180914,15.35,565.320015
2012-05-25,40.349997,13.51920477137177,15.36,562.289986
2012-05-29,41.490001,13.513876739562624,15.47,572.269974
2012-05-30,39.59,13.50854870775348,15.25,579.1699980000002
2012-05-31,39.19,13.503220675944334,15.24,577.7300190000002
2012-06-01,38.820001,13.49789264413519,14.92,560.989983
2012-06-04,39.159999,13.492564612326044,15.01,564.289978
2012-06-05,39.759999,13.4872365805169,15.1,562.830025
2012-06-06,40.94,13.481908548707754,15.36,571.460022
2012-06-07,40.899998,13.47658051689861,15.36,571.720001
2012-06-08,41.049998,13.471252485089463,15.65,580.319984
2012-06-11,40.929999,13.46592445328032,15.3,571.169975
2012-06-12,40.909999,13.460596421471173,15.47,576.159996
2012-06-13,40.169997,13.455268389662027,15.34,572.160011
2012-06-14,40.129998,13.449940357852883,15.36,571.529984
2012-06-15,40.669997,13.444612326043739,15.36,574.12999
2012-06-18,42.490001,13.439284294234593,15.49,585.779976
2012-06-19,43.499998,13.433956262425447,15.65,587.4100269999999
2012-06-20,42.949998,13.428628230616303,15.74,585.739975
2012-06-21,41.829999,13.423300198807157,15.52,577.669991
2012-06-22,42.799998,13.417972166998013,15.61,582.099998
2012-06-25,41.81,13.412644135188867,15.44,570.77002
2012-06-26,42.499998,13.407316103379722,15.35,572.0300219999998
2012-06-27,42.290001,13.401988071570576,15.52,574.4999849999998
2012-06-28,40.779999,13.396660039761432,15.45,569.04998
2012-06-29,42.01,13.391332007952286,15.83,584.0000150000002
2012-07-02,41.219997,13.386003976143142,15.84,592.519997
2012-07-03,41.199998,13.380675944333996,15.98,599.4099809999999
2012-07-05,40.929999,13.375347912524852,15.85,609.9399950000002
2012-07-06,40.409999,13.370019880715706,15.78,605.879982
2012-07-09,40.679998,13.364691848906562,15.75,613.889992
2012-07-10,39.679998,13.359363817097416,15.82,608.210022
2012-07-11,39.129998,13.354035785288271,15.8,604.430016
2012-07-12,39.309999,13.348707753479125,15.69,598.900009
2012-07-13,39.949997,13.343379721669981,15.74,604.970001
2012-07-16,38.599997,13.338051689860835,15.65,606.910019
2012-07-17,39.070001,13.332723658051691,15.6,606.93998
2012-07-18,40.459999,13.327395626242545,15.7,606.260017
2012-07-19,43.949998,13.322067594433399,15.73,614.320015
2012-07-20,44.849999,13.316739562624255,15.92,604.300026
2012-07-23,44.239997,13.31141153081511,15.76,603.8300019999998
2012-07-24,43.519997,13.306083499005965,15.43,600.919975
2012-07-25,43.189996,13.300755467196819,15.5,574.970009
2012-07-26,43.789997,13.295427435387674,15.8,574.8800200000002
2012-07-27,45.219998,13.29009940357853,16.110001,585.159988
2012-07-30,45.599999,13.284771371769384,15.98,595.0300139999998
2012-07-31,44.299999,13.279443339960238,15.84,610.759987
2012-08-01,43.889997,13.274115308151094,15.99,606.8099900000002
2012-08-02,43.769998,13.26878727634195,15.75,607.789986
2012-08-03,44.499999,13.263459244532804,15.97,615.70002
2012-08-06,44.769998,13.258131212723658,16.040001,622.5500030000002
2012-08-07,45.610001,13.252803180914514,16.219998999999998,620.910019
2012-08-08,44.939997,13.247475149105368,16.17,619.860008
2012-08-09,44.269998,13.242147117296224,16.01,620.7299879999998
2012-08-10,43.989997,13.236819085487078,15.15,621.6999969999998
2012-08-13,45.319998,13.231491053677933,15.02,630.0
2012-08-14,45.360001,13.226163021868787,14.73,631.690025
2012-08-15,44.98,13.220834990059643,14.76,630.829979
2012-08-16,45.789997,13.215506958250497,14.99,636.340012
2012-08-17,46.869998,13.210178926441353,15.03,648.110001
2012-08-20,46.399999,13.204850894632207,14.96,665.150017
2012-08-21,45.849999,13.199522862823063,14.97,656.059982
2012-08-22,46.999999,13.194194831013917,14.92,668.869995
2012-08-23,46.809997,13.18886679920477,14.87,662.630013
2012-08-24,47.099999,13.183538767395627,14.92,663.2199860000002
2012-08-27,46.98,13.178210735586482,14.85,675.679977
2012-08-28,46.939997,13.172882703777336,14.72,674.800011
2012-08-29,47.489998,13.16755467196819,14.84,673.469994
2012-08-30,46.549999,13.162226640159046,14.67,663.869987
2012-08-31,47.469999,13.156898608349902,14.65,665.240005
2012-09-04,47.359997,13.151570576540756,14.89,674.970001
2012-09-05,47.159997,13.14624254473161,15.09,670.230026
2012-09-06,48.909997,13.140914512922466,15.11,676.270004
2012-09-07,49.239998,13.135586481113322,15.22,680.43998
2012-09-10,48.530001,13.130258449304176,15.11,662.739975
2012-09-11,48.330001,13.12493041749503,15.16,660.5900190000001
2012-09-12,47.989998,13.119602385685885,15.4,669.790016
2012-09-13,48.880001,13.11427435387674,15.6,682.980011
2012-09-14,49.969999,13.108946322067595,15.77,691.2800139999998
2012-09-17,50.479997,13.10361829025845,15.68,699.7800219999998
2012-09-18,49.959997,13.098290258449305,15.91,701.910004
2012-09-19,50.389998,13.092962226640159,15.86,702.100021
2012-09-20,50.079997,13.087634194831015,15.79,698.6999969999998
2012-09-21,49.469999,13.082306163021869,15.74,700.089989
2012-09-24,49.309997,13.076978131212725,16.0,690.790016
2012-09-25,48.030001,13.071650099403579,15.68,673.5400089999998
2012-09-26,47.539998,13.066322067594434,15.61,665.179977
2012-09-27,49.119999,13.060994035785289,16.040001,681.32
2012-09-28,48.369999,13.055666003976143,15.98,667.100021
2012-10-01,48.230001,13.050337972166998,15.83,659.389992
2012-10-02,48.4,13.045009940357854,15.94,661.309982
2012-10-03,48.589998,13.039681908548708,16.209999,671.449974
2012-10-04,49.489998,13.034353876739562,16.27,666.799988
2012-10-05,48.730001,13.029025844930418,16.09,652.589996
2012-10-08,47.919999,13.023697813121274,16.030001000000002,638.170013
2012-10-09,46.219998,13.018369781312128,15.85,635.850014
2012-10-10,46.759997,13.013041749502982,15.83,640.909996
2012-10-11,47.489998,13.007713717693838,15.92,628.099983
2012-10-12,47.85,13.002385685884693,15.88,629.710007
2012-10-15,47.399999,12.997057654075547,15.68,634.760002
2012-10-16,48.239998,12.991729622266401,15.92,649.789986
2012-10-17,48.2,12.986401590457257,16.09,644.610001
2012-10-18,50.829997,12.981073558648111,16.0,632.6400070000002
2012-10-19,49.969999,12.975745526838967,15.84,609.8400190000001
2012-10-22,50.15,12.970417495029821,15.77,634.029999
2012-10-23,49.35,12.965089463220677,16.67,613.3599929999998
2012-10-24,48.880001,12.95976143141153,16.549999,616.829979
2012-10-25,48.339998,12.954433399602387,16.610001,609.539986
2012-10-26,49.509997,12.94910536779324,16.790001,603.999992
2012-10-31,48.259997,12.943777335984096,16.84,595.320007
2012-11-01,49.219999,12.93844930417495,16.950001,596.5400089999998
2012-11-02,48.689998,12.933121272365806,17.110001,576.800011
2012-11-05,49.35,12.92779324055666,17.370001000000002,584.620003
2012-11-06,49.489998,12.922465208747516,17.459999,582.849976
2012-11-07,48.4,12.91713717693837,17.389999,558.000008
2012-11-08,47.869999,12.911809145129226,17.24,537.7499849999998
2012-11-09,47.73,12.90648111332008,17.26,547.0599980000002
2012-11-12,47.469999,12.901153081510934,17.51,542.829994
2012-11-13,47.739998,12.89582504970179,17.85,542.900009
2012-11-14,46.469998,12.890497017892645,17.83,536.880005
2012-11-15,46.519998,12.8851689860835,17.889999,525.619987
2012-11-16,47.259997,12.879840954274353,17.860001,527.680008
2012-11-19,47.919999,12.87451292246521,18.360001,565.730011
2012-11-20,48.259997,12.869184890656065,18.24,560.9099809999999
2012-11-21,48.630001,12.863856858846919,18.4,561.700012
2012-11-23,49.009997,12.858528827037773,18.57,571.500023
2012-11-26,51.400001,12.853200795228629,18.76,589.5300219999998
2012-11-27,51.15,12.847872763419485,18.93,584.780006
2012-11-28,51.47,12.842544731610339,18.91,582.940018
2012-11-29,52.199996,12.837216699801193,18.870001,589.3599780000002
2012-11-30,52.82,12.831888667992049,18.77,585.279991
2012-12-03,52.039999,12.826560636182903,18.549999,586.190025
2012-12-04,51.989999,12.821232604373758,18.93,575.849976
2012-12-05,52.02,12.815904572564612,18.889999,538.7900089999998
2012-12-06,51.989999,12.810576540755468,19.200001,547.239975
2012-12-07,51.739999,12.805248508946322,19.200001,533.2500150000002
2012-12-10,51.17,12.799920477137178,19.43,529.819977
2012-12-11,51.989999,12.794592445328032,19.52,541.3900150000002
2012-12-12,51.859998,12.789264413518888,19.379999,539.0
2012-12-13,51.02,12.783936381709742,19.35,529.689987
2012-12-14,50.359998,12.778608349900598,19.639999,509.78998600000006
2012-12-17,51.309998,12.773280318091452,19.690001,518.829979
2012-12-18,51.909998,12.767952286282306,19.620001,533.900017
2012-12-19,51.339999,12.762624254473161,19.6,526.3099900000002
2012-12-20,52.139999,12.757296222664017,19.690001,521.7300190000002
2012-12-21,51.350001,12.751968190854871,19.35,519.330017
2012-12-24,51.079997,12.746640159045725,19.65,520.169983
2012-12-26,50.239998,12.741312127236581,19.57,512.999992
2012-12-27,50.289998,12.735984095427437,19.6,515.060013
2012-12-28,49.809997,12.73065606361829,19.5,509.589981
2012-12-31,51.0,12.725328031809145,19.9,532.169991
2013-01-02,51.005072989051094,12.72,20.08,549.029976
2013-01-03,51.01014597810219,12.73,19.780001,542.099991
2013-01-04,51.01521896715329,13.15,19.860001,526.999992
2013-01-07,51.02029195620438,12.77,19.4,523.900002
2013-01-08,51.025364945255475,12.49,19.66,525.31002
2013-01-09,51.03043793430657,12.21,19.32,517.100006
2013-01-10,51.03551092335766,12.23,18.99,523.509979
2013-01-11,51.040583912408756,12.21,19.290001,520.300026
2013-01-14,51.04565690145986,12.2,19.43,501.750015
2013-01-15,51.05072989051095,11.98,19.52,485.920013
2013-01-16,51.055802879562044,12.09,20.07,506.089981
2013-01-17,51.06087586861314,12.25,20.129999,502.68002300000006
2013-01-18,51.06594885766423,12.17,20.02,500.000015
2013-01-22,51.071021846715325,12.11,19.9,504.770004
2013-01-23,51.076094835766426,12.13,20.110001,514.010002
2013-01-24,51.08116782481752,12.19,20.440001,450.499977
2013-01-25,51.08624081386861,12.41,20.370001,439.880001
2013-01-28,51.09131380291971,12.61,20.309999,449.830002
2013-01-29,51.0963867919708,12.34,19.700001,458.269981
2013-01-30,51.1014597810219,12.32,20.120001,456.830002
2013-01-31,51.106532770072995,12.26,19.629999,455.48999800000007
2013-02-01,51.11160575912409,12.37,19.76,453.619995
2013-02-04,51.11667874817518,12.16,19.34,442.320004
2013-02-05,51.121751737226276,12.44,19.66,457.840012
2013-02-06,51.12682472627737,12.34,19.85,457.350014
2013-02-07,51.13189771532847,12.29,20.32,468.220009
2013-02-08,51.136970704379564,12.37,20.5,474.980003
2013-02-11,51.14204369343066,12.51,20.9,479.93002300000006
2013-02-12,51.14711668248175,12.43,21.209999,467.900002
2013-02-13,51.152189671532845,12.37,21.15,467.009995
2013-02-14,51.15726266058394,12.73,21.18,466.590012
2013-02-15,51.16233564963504,12.73,21.02,460.16001100000005
2013-02-19,51.16740863868613,12.56,21.290001,459.990021
2013-02-20,51.17248162773723,12.38,20.92,448.850006
2013-02-21,51.17755461678832,12.29,20.83,446.060009
2013-02-22,51.182627605839414,12.52,21.219999,450.80999800000006
2013-02-25,51.18770059489051,12.3,20.73,442.799988
2013-02-26,51.19277358394161,12.37,20.76,448.970009
2013-02-27,51.1978465729927,12.6,21.16,444.569988
2013-02-28,51.202919562043796,12.66,21.309999,441.400009
2013-03-01,51.20799255109489,12.71,21.940001,430.470013
2013-03-04,51.21306554014598,12.66,22.700001,420.049988
2013-03-05,51.218138529197084,12.8,22.950001,431.139988
2013-03-06,51.22321151824818,12.79,22.799999,425.659996
2013-03-07,51.22828450729927,12.76,22.700001,430.580002
2013-03-08,51.233357496350365,12.82,22.9,431.720001
2013-03-11,51.23843048540146,12.7,22.6,437.869995
2013-03-12,51.24350347445255,12.74,22.4,428.429993
2013-03-13,51.24857646350365,12.74,22.34,428.349991
2013-03-14,51.25364945255475,12.75,22.43,432.499992
2013-03-15,51.25872244160584,12.64,22.07,443.660007
2013-03-18,51.263795430656934,12.55,22.01,455.720016
2013-03-19,51.26886841970803,12.47,22.17,454.489975
2013-03-20,51.27394140875912,12.62,22.1,452.079987
2013-03-21,51.27901439781022,12.42,22.860001,452.729988
2013-03-22,51.284087386861316,12.48,23.26,461.91001100000005
2013-03-25,51.28916037591241,12.41,23.379999,463.580009
2013-03-26,51.2942333649635,12.5,23.59,461.140007
2013-03-27,51.2993063540146,12.65,23.59,452.079987
2013-03-28,51.3043793430657,12.83,23.530001,442.66001100000005
2013-04-01,51.30945233211679,12.41,23.5,428.910004
2013-04-02,51.314525321167885,12.28,23.780001,429.789997
2013-04-03,51.31959831021898,12.13,23.379999,431.989994
2013-04-04,51.32467129927007,12.25,23.52,427.71999000000005
2013-04-05,51.329744288321166,12.46,23.299999,423.199993
2013-04-08,51.33481727737227,12.43,23.48,426.209995
2013-04-09,51.33989026642336,12.63,23.83,426.98
2013-04-10,51.344963255474454,12.83,24.200001,435.689999
2013-04-11,51.35003624452555,12.77,24.49,434.32999400000006
2013-04-12,51.35510923357664,13.09,24.690001,429.800011
2013-04-15,51.360182222627735,12.82,23.98,419.85001
2013-04-16,51.365255211678836,12.96,23.790001,426.240009
2013-04-17,51.37032820072993,12.79,23.700001,402.800007
2013-04-18,51.37540118978102,12.54,23.26,392.049988
2013-04-19,51.38047417883212,12.57,23.469999,390.530006
2013-04-22,51.38554716788321,12.59,23.950001,398.670006
2013-04-23,51.390620156934304,12.92,24.379999,406.12999
2013-04-24,51.395693145985405,13.36,24.75,405.459988
2013-04-25,51.4007661350365,13.47,25.200001,408.380001
2013-04-26,51.40583912408759,13.41,24.68,417.199989
2013-04-29,51.410912113138686,13.57,24.43,430.119991
2013-04-30,51.41598510218978,13.77,24.73,442.779987
2013-05-01,51.42105809124088,13.65,24.299999,439.290001
2013-05-02,51.426131080291974,13.81,24.969999,445.519997
2013-05-03,51.43120406934307,13.87,25.07,449.980019
2013-05-06,51.43627705839416,13.83,25.17,460.709984
2013-05-07,51.441350047445255,13.65,26.07,458.660004
2013-05-08,51.44642303649635,13.9,26.41,463.839989
2013-05-09,51.45149602554745,13.91,26.24,456.7699740000001
2013-05-10,51.45656901459854,14.54,26.83,452.969994
2013-05-13,51.46164200364964,14.24,26.389999,454.740021
2013-05-14,51.46671499270073,14.45,26.639999,443.860012
2013-05-15,51.471787981751824,14.7,27.34,428.850002
2013-05-16,51.47686097080292,14.63,26.58,434.580013
2013-05-17,51.48193395985402,14.87,26.52,433.26001
2013-05-20,51.48700694890511,14.84,26.58,442.930004
2013-05-21,51.492079937956206,14.92,27.0,439.659996
2013-05-22,51.4971529270073,14.4,26.540001,441.349995
2013-05-23,51.50222591605839,14.63,26.02,442.1399990000001
2013-05-24,51.507298905109494,14.54,26.33,445.150002
2013-05-28,51.51237189416059,14.53,26.07,441.44001
2013-05-29,51.51744488321168,14.44,25.809999,444.949997
2013-05-30,51.522517872262775,14.63,26.33,451.580002
2013-05-31,51.52759086131387,14.47,26.299999,449.730026
2013-06-03,51.53266385036496,14.45,26.389999,450.720009
2013-06-04,51.53773683941606,14.47,26.26,449.30999
2013-06-05,51.542809828467156,14.16,25.75,445.110001
2013-06-06,51.54788281751825,14.25,26.209999,438.459995
2013-06-07,51.552955806569344,14.45,27.040001,441.810005
2013-06-10,51.55802879562044,14.44,26.74,438.889992
2013-06-11,51.56310178467153,14.17,26.4,437.600002
2013-06-12,51.56817477372263,14.05,25.889999,432.189999
2013-06-13,51.573247762773725,14.37,26.370001,435.959991
2013-06-14,51.57832075182482,14.35,26.280001,430.050003
2013-06-17,51.58339374087591,14.49,26.540001,432.000008
2013-06-18,51.588466729927006,14.4,26.66,431.769989
2013-06-19,51.59353971897811,14.84,26.24,422.999989
2013-06-20,51.5986127080292,14.44,25.35,416.840008
2013-06-21,51.603685697080294,14.42,25.190001,413.500011
2013-06-24,51.60875868613139,14.12,24.07,402.540001
2013-06-25,51.61383167518248,14.22,24.959999,402.62999
2013-06-26,51.618904664233575,14.14,25.290001,398.069992
2013-06-27,51.623977653284676,14.01,25.469999,393.779987
2013-06-28,51.62905064233577,14.04,25.129999,396.53001
2013-07-01,51.63412363138686,14.1,25.24,409.219994
2013-07-02,51.63919662043796,14.09,24.99,418.490005
2013-07-03,51.64426960948905,14.13,25.59,420.799992
2013-07-05,51.649342598540144,14.24,25.68,417.419994
2013-07-08,51.654415587591245,14.17,25.530001,415.050007
2013-07-09,51.65948857664234,14.24,26.68,422.349987
2013-07-10,51.66456156569343,14.43,26.559999,420.730003
2013-07-11,51.669634554744526,14.63,27.040001,427.289993
2013-07-12,51.67470754379562,14.64,27.23,426.51000199999993
2013-07-15,51.67978053284671,14.61,27.34,427.44001
2013-07-16,51.684853521897814,14.69,26.879999,430.199993
2013-07-17,51.68992651094891,14.61,29.66,430.310009
2013-07-18,51.6949995,14.55,29.66,431.76000199999993
2013-07-19,51.700072489051095,14.24,29.110001,424.949993
2013-07-22,51.70514547810219,14.23,27.860001,426.30999800000006
2013-07-23,51.71021846715329,14.21,27.360001,418.98999
2013-07-24,51.71529145620438,14.21,27.84,440.51000199999993
2013-07-25,51.72036444525548,14.26,28.27,438.499996
2013-07-26,51.72543743430657,14.2,28.110001,440.990013
2013-07-29,51.730510423357664,14.17,27.93,447.790009
2013-07-30,51.73558341240876,14.41,28.049999,453.320015
2013-07-31,51.74065640145986,14.44,28.09,452.529984
2013-08-01,51.74572939051095,14.64,27.959999,456.679985
2013-08-02,51.750802379562046,14.76,27.65,462.53998600000006
2013-08-05,51.75587536861314,14.83,27.67,469.449997
2013-08-06,51.76094835766423,14.61,27.32,465.250008
2013-08-07,51.76602134671533,14.6,27.389999,464.979988
2013-08-08,51.77109433576643,14.7,27.48,461.010017
2013-08-09,51.77616732481752,14.49,27.68,454.449974
2013-08-12,51.781240313868615,14.37,28.35,467.360016
2013-08-13,51.78631330291971,14.42,28.34,489.569977
2013-08-14,51.7913862919708,15.03,28.049999,498.500008
2013-08-15,51.796459281021896,15.13,27.139999,497.909981
2013-08-16,51.801532270073,15.19,27.32,502.330002
2013-08-19,51.80660525912409,14.95,26.91,507.740005
2013-08-20,51.811678248175184,14.95,27.120001,501.07
2013-08-21,51.81675123722628,14.88,27.059999,502.360016
2013-08-22,51.82182422627737,14.96,27.9,502.959976
2013-08-23,51.82689721532847,14.96,27.99,501.020012
2013-08-26,51.831970204379566,14.99,27.700001,502.970016
2013-08-27,51.83704319343066,14.8,27.0,488.589981
2013-08-28,51.84211618248175,14.8,27.110001,490.89999400000005
2013-08-29,51.84718917153285,14.77,27.299999,491.700012
2013-08-30,51.85226216058394,14.75,27.120001,487.220016
2013-09-03,51.85733514963504,14.76,27.780001,488.57999400000006
2013-09-04,51.862408138686135,14.9,28.07,498.690025
2013-09-05,51.86748112773723,14.94,28.23,495.2699740000001
2013-09-06,51.87255411678832,14.88,28.17,498.220001
2013-09-09,51.877627105839416,15.13,29.24,506.169983
2013-09-10,51.88270009489051,15.45,29.48,494.6399990000001
2013-09-11,51.88777308394161,15.71,29.190001,467.709984
2013-09-12,51.892846072992704,15.7,29.65,472.690018
2013-09-13,51.8979190620438,15.8,29.26,464.899986
2013-09-16,51.90299205109489,15.81,29.620001,450.119995
2013-09-17,51.908065040145985,15.86,30.0,455.320007
2013-09-18,51.913138029197086,16.0,30.440001,464.680008
2013-09-19,51.91821101824818,15.93,31.030001,472.299995
2013-09-20,51.92328400729927,15.79,30.93,467.410004
2013-09-23,51.92835699635037,15.64,30.26,490.64001500000006
2013-09-24,51.93342998540146,15.7,31.27,489.100006
2013-09-25,51.938502974452554,15.72,31.34,481.530006
2013-09-26,51.943575963503655,15.67,32.75,486.219994
2013-09-27,51.94864895255475,15.58,33.549999,482.750008
2013-09-30,51.95372194160584,15.56,33.169998,476.749977
2013-10-01,51.958794930656936,15.55,34.310001,487.960007
2013-10-02,51.96386791970803,15.54,34.139999,489.55999
2013-10-03,51.96894090875912,15.38,33.880001,483.409996
2013-10-04,51.974013897810224,15.59,34.889999,483.030014
2013-10-07,51.97908688686132,15.59,34.139999,487.750015
2013-10-08,51.98415987591241,15.46,32.93,480.93998
2013-10-09,51.989232864963505,15.22,33.009998,486.589989
